GSM1437844	GSM1437861	GSM1437885	GSM1437907	GSM1437921	GSM1437927	GSM1437936	GSM1437942	GSM1437959	GSM1437960	GSM1437968	GSM1437986	GSM1437991	GSM1437992	GSM1438013	GSM1438026	GSM1438031	GSM1438045	GSM1438048	GSM1438051	GSM1438056	GSM1438058	GSM1438061	GSM1438074	GSM1438078	GSM1438096	GSM1438107	GSM1438108	GSM1438121	GSM1437811	GSM1437814	GSM1437826	GSM1437827	GSM1437830	GSM1437834	GSM1437835	GSM1437846	GSM1437847	GSM1437848	GSM1437849	GSM1437858	GSM1437859	GSM1437865	GSM1437871	GSM1437873	GSM1437877	GSM1437882	GSM1437883	GSM1437890	GSM1437892	GSM1437904	GSM1437905	GSM1437911	GSM1437912	GSM1437913	GSM1437914	GSM1437917	GSM1437922	GSM1437923	GSM1437925	GSM1437928	GSM1437934	GSM1437954	GSM1437955	GSM1437957	GSM1437964	GSM1437966	GSM1437974	GSM1437975	GSM1437982	GSM1437989	GSM1437993	GSM1437998	GSM1437999	GSM1438000	GSM1438003	GSM1438005	GSM1438015	GSM1438016	GSM1438019	GSM1438040	GSM1438043	GSM1438044	GSM1438063	GSM1438068	GSM1438070	GSM1438079	GSM1438080	GSM1438085	GSM1438086	GSM1438089	GSM1438094	GSM1438102	GSM1438104	GSM1438106	GSM1438114	GSM1438118
AVPR1A	1.66709459626823	-0.644351230267218	-0.595831431775806	-0.972324560123946	1.07339382286888	1.17258693682043	-0.0892561853646772	-0.507003263462449	-0.527289020568291	-1.2483744127175	-1.39173902769719	1.49447841308244	0.805789857837386	0.0449237023947892	1.27639319193177	-0.638390061903967	-0.688276417781163	-0.407252420126762	0.650831233882451	1.39197887455566	1.07077545008797	2.66948552857007	0.0427516709623528	-0.022000327898908	-0.0449527229150894	-0.0987577742101773	0.857059508623772	0.722593146173176	1.4759498412814	-0.341778052010587	0.167662446393681	-0.0164829769496865	0.223647504718325	-1.85072620205353	-0.751539437380083	-0.0695078522954304	-0.0363633924494144	-0.43285246448642	-0.372657584701634	-0.20921444326207	-1.26970462071496	-0.0693287475447275	-0.50256099992405	0.515152116317643	-0.485504828218051	-0.23018798377026	-0.041645881675981	1.21180253646746	2.74802341131862	-1.07817057859251	0.478481538075878	-0.908329549059245	0.546743907348744	-0.0278600437479391	-1.45451479991803	-1.52019393247667	0.134920040647396	0.5367733025676	0.536921914097917	-0.73432400299269	-0.753636071404116	0.902480918535141	-1.16066085121399	0.663431102127746	-2.1761694375976	0.103597329846979	-0.120613438252993	0.26242291233744	0.75660494212206	0.315306985187472	0.156050050749622	-0.626703555714014	0.325066719099422	1.00175446516399	1.13710056640894	0.899391925843498	0.223761366816746	-2.39792771373874	0.0674018218338887	1.7357336824927	-0.337085878844642	0.021030368480412	0.527934247284014	-1.96444268167329	0.21153704207932	0.736051923369095	-0.082537402393484	0.460186302909462	1.37550092106229	0.082682673452311	0.166448040549219	0.0718561461415475	-1.2070316392635	-0.94930011136046	-1.04679506436428	1.93888472499077	2.06766813942495
BCL7A	-0.984047978314773	-1.19753346610692	0.0563803407006587	0.550540607776651	0.0885068444863364	-1.97794729260242	-1.52414422394086	-1.45461049397203	0.867297989361031	1.09860017280724	-1.34014286703043	-1.81040217669155	-0.0640581786418365	0.610290437160526	-0.321368248145189	0.654794101946457	0.890917489691239	1.43472349849296	-0.160198855262735	-0.351478062447152	-0.593488910644269	-1.00738387575355	-0.664765061084871	-0.965647389789884	-0.664999324041428	-0.483699044969397	-1.00403874824484	-1.69945799719086	-0.147718490526269	-0.548882119817206	-0.425772875336979	0.098815229775144	-0.158745355900728	-0.426222337587565	1.68925443375296	1.25660691280428	0.0480387621644466	1.28435692894559	-0.157697698039461	-1.08976384837248	-0.218356975741667	0.157001380743085	1.60102400084686	-0.767292271544158	-0.229579783364632	-0.540309850473907	1.15678174953328	-0.539020650691961	-0.111110926160798	-0.473143669734659	0.743727550736563	-0.338629679026136	-1.00490056430416	0.653382340191614	0.407520933606637	-0.0964083903366766	1.53198355916328	0.0338436949342631	0.370259651591854	8.36372774283707e-05	-0.0121318295074431	0.296174833319828	0.902919072228586	-1.4008020801965	0.358910848702546	-0.948051333604941	0.677886280174829	-0.536016489971918	0.11230683406501	-0.927389793401201	0.208657267224421	-1.00741784463087	0.823656095064972	1.43588900108784	1.09591576900965	0.486708944292404	0.385022413454843	1.2816685688926	1.8757206532883	1.99320236220924	-0.771015378669204	0.15760703824385	0.716587507124016	-0.870121078688885	0.16314039439048	-0.905689177114257	0.141390202962522	0.431949065433411	-2.0672617325137	-0.754824049815588	0.397108592475828	-1.40598884061849	-1.51858737012893	1.95256711040669	-0.346180861240237	-0.534871950785468	-0.796825845547615
RRP1B	1.75901000966403	-3.36252008510187	-3.85970880894716	0.783098831364141	0.741158277775887	-0.339754431823405	-0.58199594378377	-1.71093554735918	-0.9720315557464	-0.49423176414545	-0.879204329176949	-0.169205101014441	-0.286570106356909	-0.254625173785316	-1.02573419044357	-1.40796178990136	0.269544348749686	0.350717371655934	0.521554789729548	0.520720937570843	-2.01203804777394	-0.114711177098849	-0.866958620538285	-0.811415035848523	-0.943714129428272	-1.13221265280715	0.339048759403292	-0.0658171741957018	0.516662659300448	-1.11821188556746	-1.30425622340322	0.88998683148706	0.627042711875291	-0.139169857274117	1.2912285591014	1.37032377689416	1.38082381463944	-0.15794839097262	1.1301339682808	1.58049511435321	0.250073925663801	-0.264426578764175	-0.254171434362373	-0.134759729493	-0.456507936333097	0.679244555926145	1.66619771204105	2.22653455131891	0.433049623524839	0.77842042922344	0.628202893448982	0.834324519386367	-0.245413082488428	0.502619532400423	0.497680492042912	-0.411807264138813	1.41636890881326	0.853061844259613	0.793646255099045	-0.947481704743856	2.03569667045348	-0.220903477871918	0.998746838628573	0.653291979970368	1.69832864847706	1.47008469930197	1.04877099148295	0.443011153603152	0.674023028781188	-0.425920152247023	-1.97834210869773	0.125034445110417	-0.748982443191554	0.965151651931319	0.684062630954572	-0.76254158964606	0.472761104026278	0.434139496627422	0.696518602930441	-1.31860593105332	-0.752661360595224	-0.687075662053722	0.128954487188816	-1.49886338187195	-0.735694588419663	0.227893670606496	-1.03798663486654	-0.543594297376641	0.618449588910102	0.446746660423041	-1.68198182698117	0.662669602658821	-0.609271529446824	0.456825144480115	-1.24123429323513	-0.144764103759498	0.707560420869326
LOC389765	-0.835420432539848	-2.17741256556585	0.287399864430947	-0.270238085577785	-1.00894271873945	-1.28202510542377	0.319828324527658	-0.508230755415891	0.766279500433989	-3.63247209507447	-2.74426112225392	-2.16656141270714	1.20925759107297	-0.681620960068788	-2.90110334796415	-0.0597422788462261	0.736221185469297	-0.328623202002688	0.71183057039739	0.69580589535006	0.160098323890856	-1.64072188247393	-1.44794069373574	-0.0559106027055648	-1.62729251733761	0.473142260076768	0.760126531283651	0.419021945387024	0.135637977112174	0.186198985659962	-1.27374489085387	0.0567312567491539	0.677046976394128	0.148789642666206	-0.0954763944027355	-0.961086423101256	1.57062904227832	-0.521735048159288	1.13605493431826	0.128972611260819	0.178990693897813	1.11703181020803	1.42097395284627	-0.84285626700792	0.389839950455369	1.27769138534433	0.539246519540226	0.223266974609701	0.700764219389484	1.69527516756381	1.54980575906904	0.0102435975428844	0.0313569594220322	-0.974075851621559	1.38410188628765	0.77053041644911	0.216837372129395	0.206872923440476	-0.139186327653294	-0.328252937579696	0.168424777797442	0.459531429142441	0.169161068988751	1.19514867541656	0.0435892293618658	1.53826682118226	0.775493965598874	0.914190014581137	0.916955841449323	-2.48636768194233	-1.33834309382499	-0.173227518896754	0.634638168661155	0.882981983507177	-1.37420844358549	-1.26843814015221	-0.196966342739753	0.176415598220911	0.404559230833917	2.02244225788494	-1.20942702905175	-0.859989592777579	0.653860097609887	-1.05552734343719	0.972511605227138	-0.424940234471956	0.491825261116036	-0.87104478669538	-0.0495769115043582	0.886632393649301	-0.120289536927357	1.35179403540865	-0.489028341668037	0.787456282682459	0.686417105915814	-1.18140704285897	-0.169097295644592
COPS6	-0.854690924897257	-1.73709016059758	-0.724064087527431	-1.44250942561427	-0.765777852622715	-0.0667331375797741	-0.715698277960602	-0.120236372971371	-2.09473771436831	-0.295670218687053	-1.81689564089598	-2.40988602456073	-1.34389915896325	-1.6189818529921	-0.16123127610877	-1.52942597899987	-0.0666969741014749	0.351213281033422	0.873619056225462	-1.96609848888682	-0.95509689368394	-1.53379843197705	-1.53959217305069	0.644532442081952	0.856556844358386	3.06517707172443	-1.94297268028557	-0.788091950875297	0.566640448231417	0.363166856517564	-2.05511699927857	-1.38620232997255	0.953068570917432	0.54866464475487	1.99426978672263	0.675428770396811	0.696011301219382	1.39729143127217	0.758216377721507	1.1564808546968	-0.650773214959274	-0.932222705203115	-0.273569588314158	-0.545542050228923	-0.107059935280705	-0.753586349093416	0.931013666342382	0.436460019131613	-0.185334226456136	0.423859334739587	0.203939597077947	0.25433519284664	0.0184605515802868	-1.36705697086169	1.6107890237988	0.559568750113617	1.19562450022128	0.174743509108027	-1.27546523176149	0.495962173874769	1.97075492240308	2.09703241129376	-0.974471733048116	-1.19357565008244	1.31591886573559	-0.631510905502881	-0.251386844357956	1.10718037557656	-0.172649897987144	-0.886091373588237	-1.14484248029068	-0.266369904623813	1.73212107762628	-0.395260342760092	0.506981498577061	0.23006870806088	-0.0831633453528744	0.859344186111115	0.545199209353991	0.0843433464621182	-0.180155005867874	2.83111229825104	0.461380680443516	-1.07204119203964	-0.975503570840967	-0.528025434842974	-0.351583938827074	-0.701141217333493	-0.15637198269905	0.267406270463644	0.288839420119543	0.21757330323001	0.525327035896679	0.379410442934162	1.16510865645044	0.239382981236828	0.283783231472994
RBPMS2	1.04754475967004	-0.445652419267885	-0.086897439258745	-0.0312737446189898	0.395667964506274	1.32815461197589	1.99665434853526	-0.290949672266212	-0.803352784650049	-0.43334499720928	-0.368127646680528	0.114145517457909	-0.356187525256707	0.398787491388472	-0.542992340886839	2.96372478817835	-1.21292558886324	-0.675281318150825	0.0394359733400861	-0.854400326118625	2.21175244667631	0.438319020437074	0.135455171910201	-0.699779757982164	2.9756416430303	-0.970992563054889	1.50427552216592	2.00136929847807	0.541664405547109	-0.119956349614863	1.14440722364194	-0.229115575041308	-0.67587818324408	-0.737311519653215	-1.04882880998852	-0.616499840813386	-0.709756005164986	-0.740790434341697	-0.332250950540554	-0.0478443977137797	2.75305179809285	3.24369845640743	-0.539556727024394	0.273927267007168	-0.0615391654283341	-0.0954675327787356	0.00955704747751983	0.166613873415494	0.338892194592998	-1.79270175654168	-0.53442020654844	-0.316584531315941	-0.136056874971525	0.133477816383915	-0.273345236958467	-1.02166202500228	-0.235226419314231	-1.11429057764769	-1.43536654376353	-0.833360834987516	0.220335538513755	-0.224599513355644	0.574229969235572	0.04888231143839	1.06601655500822	-1.19577869202866	-0.200850807861286	0.402951592456682	-0.440123967674619	0.430091647198056	1.7413224734983	-0.768623356384612	-1.23420601289793	0.95313295975018	0.91229168475552	1.46934469435761	-0.161993001942412	0.185491789625654	1.57685281838346	-0.0672446672634088	-0.27854080437308	3.26759986045499	1.83699745374235	-0.30303594547419	0.205280725859782	-0.648432335005777	-0.1977902556419	0.202606246391553	-0.630684821265915	-1.10833844943966	1.75452743244675	0.275848596676494	-0.639718299530753	-0.847373984001545	-0.624978314382392	-0.871645118965426	-0.0553448123893506
MCM2	0.458553655232905	-1.58331128017778	-1.17583336949625	-1.75048950999553	-1.6768004779137	-0.977193165734822	-1.88949067627148	-1.16549828867098	-2.19111738110916	-0.0618026564063252	-1.85242095907796	0.687686916334384	0.0683708857865698	1.13452672297364	-0.466662783494409	-1.11173469359499	-1.15628095750259	0.182190637619957	0.520731540706238	-0.156756680895277	0.488203623286922	0.00475602671804437	-0.772599804625467	-0.487433524782899	1.88308759820045	-0.35849150349145	1.31426979840224	0.549424464474371	-0.477900463872428	0.560221319776807	0.674955171668889	-2.33204465559639	0.836142271852722	-0.796404713782541	0.475239613432685	0.102157568966957	-0.339643738368145	-0.0412820570973603	0.68034606273983	-0.55718574507142	-0.43276882334878	1.07237944799622	-0.112133785510789	1.40861257535931	1.07071788748615	0.202905405034218	-0.304076505899849	0.0314902259239441	1.98819566112431	0.883721572015604	0.373537216357567	0.348648611302578	-0.973394389610696	0.649207456696385	-0.133396706903361	-0.202586024428155	0.0070927533916959	1.24401253673223	1.34815705272423	-0.679129161328071	1.16743300167401	-0.143386525789955	-1.19671196391052	-0.790679300514784	-0.485972931306474	-0.217103891555837	0.322559303716464	-0.119638705166838	-1.31326579175128	1.49017225968156	-0.0512752211446872	-1.17863132783555	-0.630683859812431	-0.687013207138523	0.811403027355509	0.380470915942104	0.790643600764969	0.340579554727463	0.751335829051995	-0.183885507469985	2.98813774141444	0.351037847642405	0.0814786673735329	-0.207738153401406	-0.577969026376704	-0.0168371876321017	0.113247570206857	-0.180482279593036	-0.401527692589243	-0.805997670549836	-0.540518032299244	-0.813409108927331	0.159943908987608	0.790637459318255	-0.0179294186992778	-1.187898159193	0.338633955172276
CCT4	0.108340158905043	-0.37881170994445	-0.819438748974816	-0.190583376380289	-2.15464617368797	-0.109341111653411	0.728909814285233	0.11010733850536	-1.35376290591368	0.230515851784362	-2.51316930853016	-1.3011156266976	-0.602255735943066	-0.665526191462287	-1.91472240760844	-1.09287963342745	0.50664669827876	1.99210865963521	-0.208032392977361	0.264639130862667	-0.457833776293023	-1.23152640101413	-1.74385171718301	-0.263397586655575	0.0388330149294049	1.37263641612753	-1.46346253042665	-0.209754117886912	0.337409223086376	-0.32289634014262	-0.623467469018209	0.125566811030565	1.16542753606976	0.591062389273079	2.28121256628994	-0.468430953962216	-0.0389367359523846	0.798361348493078	1.30302781912023	-0.118844615422751	0.808998011990643	0.344855918332913	1.2808428795656	0.444094921381178	-0.440098050996771	-0.375406182777965	0.884790353879454	0.389558239184536	-0.0562468098628407	1.34712705438023	0.839523886504828	1.02778417226541	-0.0882713639204588	-1.77158453576626	0.300747442866443	0.088079059208793	1.6302409523862	-1.01719776199361	-1.30066685506978	0.936474762301482	0.691527249402473	0.00892902995675239	1.28459994022946	-1.03692346170551	0.738841342241976	-0.0773722290133176	-1.29353659560085	0.79723265404022	0.122797034214702	-0.846255402963903	-1.35276213820965	1.87016356069665	0.602028002603779	1.08086004987224	0.42100557615438	-1.57385438396619	0.625048638399536	1.01164513097151	0.912779976384811	0.256015521146059	0.673044070729474	0.415756657588751	-0.636961046650579	-1.78607563087959	-1.00131267956282	-0.615698913920304	-0.668069995509436	-0.886042573170373	0.183476588855045	0.412703935608458	0.464935216615235	0.200157922991055	0.330822253107158	0.943237451865022	0.953473750081619	0.713950923424548	0.691094915468148
ZNF836	0.299363456440082	0.0161718392202068	-2.59583307269006	-0.10015406442839	-0.906214033566656	0.168481850573117	-0.783965283610082	-0.0827390804627089	-0.534371068678142	-0.303281554838445	-0.291544225585453	-0.261728266507946	0.665825928776423	-0.172814075334356	-1.38681365437408	-2.02324653891904	0.54683613944658	0.266579342538854	0.777018458888651	1.44824922476494	-1.75453428821066	1.19817469075531	-2.91695849995512	-0.857864012264011	-0.951548341519803	0.611039207540804	-0.487286113770766	-0.106844941149879	-0.0543520427397777	-0.834052363919024	-0.58427722367921	0.666934578691156	-0.18257285445981	-0.106733429777451	2.1399186553375	0.397543515191449	1.39791010268968	0.843342537308419	1.64781419259926	-0.110253641217207	-1.08435409609254	-0.11169117584344	0.103138901143259	-0.0457575187334723	-0.822826056683811	0.141395702303925	-1.96399898074316	0.225939767432843	-0.552692055669732	0.138842129397713	1.62214101895177	-0.0644663236491861	-0.151297456093586	1.43549771835216	-0.132049941534832	-1.73081279636563	-0.117131860978561	1.23972588006377	1.64413776142715	0.259887536577061	-0.394219586395263	-1.51968343662966	0.57096811595058	0.541007738290053	1.2987095160477	2.39238008806518	1.16394500255193	0.105214298686456	0.582009016108063	-1.28495078619396	-1.75104109047146	0.812433866249859	-2.74179282568188	0.986462263763445	0.905640056616224	0.600147135667561	-0.1512261949963	0.145107561357746	0.710551549342574	0.39191095496418	-2.47371711642422	-0.524598943660317	1.44030838048114	-0.249062812674173	-0.414549671214403	0.137860453940789	0.780133228691936	-0.796647200028525	-1.54004808628312	1.6906518520142	1.04595748591933	0.627986817042006	-0.0505072701407129	0.888817173948284	0.492837143156259	0.513940583165276	0.237695499997358
KHDRBS1	0.31393802509725	-3.90543688527022	-1.33310312888649	-0.483184185420351	0.14204084059247	0.160509015351473	-1.34130410009603	-0.239289562316287	-0.301337692331085	-1.8904844082062	-0.942312978522672	-0.455387043134271	-0.838924885802122	-1.31824004300896	-0.786660625696017	-2.02214855358669	-0.613032859433298	1.32216530992448	0.518851490718147	1.54637469342978	-2.53678364513899	-1.24974701607054	-1.43061258395542	-1.03924708852683	-0.30132455264762	0.0475221733534641	-0.564220365314433	-1.5032409572725	1.1145582550086	-0.0556422566832153	-0.439770353644647	-0.264331409979603	0.834510200667404	0.795296043424705	0.769331660806104	1.47594697365067	-0.269658691364303	-0.600265886488628	1.12643920516276	1.35766447316936	-0.893957701474962	-0.928741359031567	-1.0850907948686	-0.517759133112625	-0.108941177662382	-1.15235009953149	0.794666770395388	2.11037208765459	-0.408993352666798	1.38146823285712	1.12808528883893	0.926680788405718	0.161265755520753	-0.0194887870674423	0.0468148544062773	-0.351647217323646	2.12952863155312	0.660013081001757	1.46888644878616	0.231434496691883	1.77933015937488	1.41299500454873	0.0472467575814868	-0.0324802490440862	1.15902621737272	0.433852390397886	1.02815918725175	0.558765460383268	-0.635392625773343	-0.325599639204826	-3.03104993340298	0.781094860121363	1.08145367749615	0.564434890642114	0.415448299252512	-1.43180610851029	-0.118785965924338	1.91678483322885	1.02000768087806	-1.06761219689511	0.483264233891723	-0.75798525586716	0.505883908924472	-0.173871271683172	-1.50956896081644	1.14717504729646	-0.800510410159279	0.0136898385795538	-0.436972715731566	0.868495388088635	-0.0750966849969716	-0.503339891860546	0.395338247673575	0.465095057588275	-0.0627687804179742	-0.487228549231693	-0.593465753775333
EXOSC2	-0.0920528936363308	0.00363680689869669	-1.88052043072127	0.473859712678426	-1.28540799564504	-1.57305840873563	-0.17601109570026	-0.838506675977529	-0.29928874390146	-0.92989788153257	-2.26150711398132	-1.95091461486789	-0.827808776203725	-0.848564444937914	-2.15110852252794	-3.03942447794042	1.1533202145221	1.64481514585549	0.125057431165464	-0.476736412019179	-1.4595926388654	-1.49789494116874	-1.58051167044636	0.0840623954051521	-1.27862299734159	1.97919879281485	-0.892164725522663	-1.84566933238883	0.324852928410086	-1.93349059607418	-2.19967046677616	1.15718267098888	0.248082190552057	0.344830208639005	1.80040232804991	-0.151191448529759	0.604766803154745	1.25628542433682	1.74204581353979	0.025434957892323	-0.391287881328931	-1.05951275507571	1.94427838686082	-0.0435860748756943	-0.362643823788718	-0.0620165679793615	0.563110361078113	0.372075290005956	-0.545739265610069	1.29002674782747	1.3629303334084	0.30667678999234	0.173221389661332	-0.713037421693913	1.30608742579146	0.730141972460668	2.23400410898032	-0.666146958518601	0.62213574691675	0.719500962044474	0.431671616569453	0.66431928341172	0.445342222725546	-0.181078448412195	2.69851573199198	0.342465304289881	-0.0435931313388379	0.164643386608604	0.0568372203094168	-0.0396383649619849	-1.89921523055844	0.621750626200123	0.508192437698665	0.803008666832086	-0.559802469615463	-0.922305671038648	0.219348257797651	0.3523353785078	0.499146281319037	0.583730071751572	-0.625389402803724	0.0293972463748411	0.644059011679235	-1.18662784768779	-0.605216652556814	-0.89496287847667	-0.435294069655288	-1.45890916622169	1.00425928558449	1.41111952675084	0.388540812912873	-1.27854238581218	0.0359341636262089	1.00041181003861	0.676858094476702	0.0160329460911017	0.0382040101010099
LSG1	0.0237771913109548	-1.10130057656579	-1.54654736799251	-0.0162444886354333	0.32146897653572	-1.07947946344598	-0.448507664657669	-0.208956336597981	-0.332508455048961	-1.35311658055135	-1.44731703900754	-1.22675047844639	-0.551556798511246	-0.567020587284997	-0.719943999075752	-2.28898338294284	0.197114664650188	1.27083040881274	0.137524980780925	-0.166669456280161	-0.930282210226832	-0.954193742690959	-1.39127874824276	-0.847622725389347	-1.33818768172136	0.745758459675342	-0.603282437327423	-1.01493829274251	0.433741780804433	-1.90308299741169	-0.716039370890723	0.303749416429154	1.26003451681095	1.68800618511004	1.45979331501583	0.835116659139385	-0.509370987152222	-1.10766980154644	0.939586648670686	0.52740288780851	-1.18560890690427	-1.54136173417774	0.940261409360696	-0.436431195146335	0.303961378073254	-0.340533254282384	1.18787002999378	1.22796728210836	-0.673195539337339	1.2939017911276	-0.0597827105964092	1.38524759681241	-0.144898578094977	0.181144387477116	0.217988937402747	-0.46453571354183	3.13893149732947	-0.141394647631407	-0.017158276848869	0.185514908816315	2.15093288857037	0.974879522019372	0.616740807205233	0.321298853432466	1.26172718394382	1.09109162554607	0.253210642323324	1.03630636985688	0.0100255882763977	-1.83626370316737	-1.49871474102073	0.652499348542636	1.27238438287263	0.27230822167116	0.38603837656371	-0.374494948822705	-0.170026177749547	0.890833674926545	0.150415382673077	-0.5187574357401	-0.671808141365932	0.545483171191873	0.72500637932068	-1.24009758937923	-0.273711954091801	0.234274080217047	0.149513702338066	-0.241214831391293	-0.0958606961999853	1.15679708791501	-0.780577208493534	-1.2543223509945	0.353250273547861	0.151913917459516	-0.684598168707984	-0.1657963478777	-0.719398174904863
NVL	-0.443901337730628	-1.79459985881521	-0.813066999322737	-0.0321434332267992	-0.554381982446424	-0.937414955885911	0.149677096816205	-0.82584959655269	1.45522747173004	-0.639213504060997	-3.01017553597544	-1.29370549856699	0.124852934557688	-0.27691987099064	-2.29039579013615	-1.1620311126321	-0.00664801936630465	0.543505446161734	0.533686972090206	-0.411541684610105	1.21539398786352	-1.18671734643514	-1.80124262944488	-1.10571114640241	-1.33903803066892	1.2829058956862	-0.221686083613846	-0.899649650438403	0.871437396303512	-2.10148947353393	-0.718280510621369	0.881618429077532	1.38858629846674	0.419210785910845	0.995183373188531	0.556429234125371	1.42378580863933	0.375159909538789	1.47813337954392	0.984712143991521	-1.26003070098402	-1.16151956668318	0.402893101993543	0.136808855982077	-0.15440544119514	0.0220210374176748	-0.45964811342352	1.03558621186635	-0.162979974320326	0.15531885719914	0.173397939031875	-0.515637823684621	0.622743434090194	-1.03653787143365	0.7589000077011	-0.211824976159682	1.15390016503757	-0.334350794446616	-0.629142700057042	0.762328748381357	0.71080376228963	-0.0327913725841066	0.330266881487809	-0.0440687783321749	2.25966782909936	1.17520959383985	1.29289144681272	0.696940225810013	0.473541930474294	-0.391908115905428	-2.742095971687	0.57422893978383	-0.279800710913339	0.948815407185046	-0.329596526798001	0.195722058479244	0.373236148599314	1.44837994330939	0.532211591195641	0.705790078790262	-0.793783652690074	-0.115123862020889	0.912884650114882	-2.68578311975914	-0.143565769641665	0.924457093471386	-0.110665494655123	-0.618494670402572	-0.632493519125513	0.187331681172479	-0.759444283847804	-0.391702684341691	-0.0974586656975416	0.0872094065664416	0.83363216927844	-0.905359075037259	1.03259747601729
MPP5	-0.22940841263933	-0.0905975100704026	-0.984155530497102	0.414086657549147	-2.12194822725735	0.294102697700453	0.274846084649594	-0.897031138521777	0.7982333597086	-1.47392799626586	-1.56245756936398	-1.50961731153993	1.14177497394206	-1.2215361852463	-2.42180148806408	-0.931003774522003	0.68913589054056	0.673297040916512	0.427442525330676	0.253667605328902	-0.658014357319791	-0.784573526868288	-1.99892939718269	-0.272993039223521	-0.811049008259456	0.507437108146339	0.252577785204335	-0.915182718097523	0.703889557918294	-0.793472487421522	-1.86176839708574	1.59534908078964	0.140528976369029	1.06307160983589	1.07902404355669	1.06830565110282	-0.165207203472131	0.134040332655356	1.10850005718436	1.43804280224007	0.962112210588364	-0.996954556397167	-0.0852118552479595	0.489534782551944	-0.102600019455787	0.559877496762885	1.12713168357484	1.12210436195077	-0.146516845170689	0.412859777230127	1.27641029294506	0.289700309483456	1.07576610000496	-0.226762173527467	-1.84934092174871	-0.231530118748414	1.11583193910871	0.998262548884276	0.0227923013949505	-0.020255114655893	1.57878980264493	-0.22952886394549	1.93290113639399	0.377231676032662	1.70512176282913	1.72320557448485	-0.129055339473494	-1.10449994144744	0.587977512677441	-0.594061216988809	-2.01531313655134	0.647293624587898	0.111842613306857	0.341089895475926	-0.903977361847271	-0.447228965106803	1.25706986865805	1.24473914833831	0.904598354528552	0.64369002819546	-1.75707463246432	-0.594212375211939	0.0207112637939078	-2.40177644547793	-0.577979264925948	-0.518794572487327	-0.677885950907842	-2.01403346237802	1.21216484312345	0.269270090091072	-0.581154962106211	-0.737511944996939	0.607366616229094	0.185746684286941	0.107554868640047	-0.0258499310907093	0.538671766348213
MAP3K9	0.44560843005211	0.432657456059852	-2.20466965516524	-0.918717844503848	-1.34445614997817	-1.11143882977614	-1.31815936802039	0.795929566556138	-0.847039161694529	-0.397367694922133	-0.249918448297084	-0.35022113706635	0.471530240088047	-0.961968969419204	1.30352455806783	0.0637072976926076	0.311663127885951	-1.48440372317885	0.215693774113745	-1.55450141913609	-0.311076833719661	-1.88535178344565	-0.102453940775946	-0.743611878541751	-2.83684400379859	0.858773056876095	-1.088004292212	0.254145907948836	0.824164805213268	-0.905682554885554	-0.11191361521581	1.01789983226791	1.4140755727571	0.203888924717908	1.12537321965727	1.3467327238988	1.16759008041331	-0.429760778328179	1.62164513532313	0.0449371357812842	0.0142731243949529	-2.65556438001383	0.0329878412295376	-1.21832439806316	-0.927660780653944	-0.975910788941561	2.67214384201784	-0.188195016217825	-1.55252785008108	0.629319913948723	2.64509576962578	-0.672886095816761	0.358947126324695	0.719649639867166	-1.59828002230698	-0.927563443981153	-0.0553703160439585	0.0456429206692936	-0.606546412605161	-0.0180180221741256	0.17800193170083	0.589510018850557	0.167722979108498	0.210352384493433	1.19288183853085	-1.19999424683775	-0.846816452103284	1.67166605420354	1.38131931185666	0.508442171152643	0.0423543363298133	-0.981649182760149	0.138531009962967	1.56900783743973	-1.09195911555549	0.0221685789553067	-1.10184852185218	-0.471454835311989	-0.0419782347372657	1.48549402203768	-0.598383579054024	-0.701395779950987	-0.578466497716858	-0.651587747287103	0.0763957774112822	0.022962486788564	1.22708821566061	1.32790003633877	1.59446237945898	0.35436554775175	-0.797260530361492	-0.865858382283388	-0.169784509151988	1.09682945524908	-0.120415414740007	-1.29563129225431	-0.213091934240866
