GSM1900772	GSM1900777	GSM1900789	GSM1900806	GSM1900817	GSM1900826	GSM1900834	GSM1900849	GSM1900856	GSM1900863	GSM1900890	GSM1900905	GSM1900912	GSM1900922	GSM1900929	GSM1900944	GSM1900950
Lable	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0
ACADVL	-0.337629052339581	-2.60516407444842	-0.352977950195951	0.404887113270853	0.00621272326011743	0.206304131349806	0.35071608928466	-1.5251044740828	0.885016516388326	1.5372917480501	-0.312753252365462	0.390676150945213	0.532335892712716	-1.00393000100803	0.0221967479243393	0.842304238560425	0.959617452693685
ANKRD54	0.600444204784569	-0.915717683537565	-0.479831837693371	0.512703238240349	-0.335409099302447	-1.64331833209191	1.73332455594795	0.00231559636318839	-0.235184048017563	1.35865099657407	0.496091351287052	-0.849169457621638	0.719546400334562	-0.472029284730459	1.39408968874111	-1.70432926235674	-0.182177026921138
CXCL14	-0.171503728569015	0.336521541287629	0.918296989906266	-0.391741212948917	-0.749591668249548	-1.15910777075982	0.226139405602099	1.29207262117034	-0.527895389124901	-0.95276935853121	-0.325771272825552	-0.810820525452498	0.294783802757491	-0.0301627266339438	2.9605691104698	-0.551114538812058	-0.357905279286134
FADS2	-0.293446282870098	1.02413369881481	0.918537044338046	-1.34015339801628	-0.588849727883628	-0.911547760214197	1.13560387208132	-0.422744313169002	-1.77645219376258	0.979679223268917	1.00614460793329	-0.702162573711625	-0.484024692541984	-0.568188761787944	0.736757396147265	-0.364285526155799	1.65099938752949
FASTKD5	0.695755989245042	-1.97879510073776	-0.369597382583368	1.11639825392879	0.702008372477269	0.69967314500499	-0.363608654065756	-0.38040722588246	-1.02210513628871	-1.77423670715812	0.979373132249033	-0.416791576498906	0.430218026671583	1.36811317646473	-0.909524573149405	0.612441099427667	0.611085160895378
FNBP1L	-0.718784981342613	-0.0173571924521754	2.35667502133656	-0.224496591093921	-0.210188079419952	0.092046216025674	0.547836786591304	0.466428967729627	-1.56040822012003	-0.721317323799569	-0.90170400028868	0.206452166044261	0.50102729074584	0.0851016940731613	-1.2093292333574	-0.554571117722778	1.8625885970507
GLYR1	0.603693432343114	-0.841335197107426	0.571554491083718	0.783967774196923	1.11344022712767	-0.540459317160993	0.0513738115616426	-3.31039808818878	-0.532054243344656	0.0135670810621104	0.19000922450924	-0.223578373280769	0.574291775659919	0.0560110936672057	0.573937538832409	0.313090420394423	0.602888348644233
GOLGA7	-0.136256192435327	0.875429794328102	-1.29573909985337	0.0652576796800136	0.87266864261751	-0.128223751095404	0.323350060483452	-2.90328162576405	1.10977627042039	-0.170594879163505	0.538468880118292	0.181828484625663	-1.01806764328387	0.235595638844777	-0.255437540816451	0.965393137335252	0.739832143958515
MFSD4A	1.46790552626652	0.437393847395504	-0.250145460493684	0.282486457630293	-1.33304331991806	-0.302203348062373	0.684645363847876	2.33549008674687	-0.552268804383325	-0.257883795132271	-0.186175227481349	0.472849489739583	-0.0330499996329034	-0.167228032366259	0.122420178106022	-0.540919246913395	-2.18027371534903
PKHD1L1	-0.87196151985775	0.732860196905789	0.495534225684286	-1.39955304015714	0.671955478906427	-0.257809609164759	0.355946244836037	2.52228833853011	-0.043938995380872	-0.0437629701843428	-0.885823504084482	-0.248392261150408	-0.711514553220702	-1.30397135844138	-0.422657205715057	-0.0886493952994805	1.49944992779371
PLA2G4C	0.236804429742217	0.388731953069753	1.02962568428754	-0.215897163204829	-1.29802721217174	0.0760885456902803	-0.100385778281266	1.63526495696723	-0.09417331638988	1.35348182776366	0.876233434172608	-1.4203066450095	-1.94013313107566	0.0808362807942656	0.232208218098996	-1.28843072632326	0.448078641869573
PLEC	0.856571450341166	-0.383327961663704	0.299257066544987	0.791285370324	0.686625112486259	0.581428746327214	-0.791723367318538	-2.56594407289457	-1.1105886833148	-0.664963533124622	1.09752235697387	0.448116477095078	-0.47637253920642	0.737495835419344	1.07893726850183	-1.06567471950736	0.481355193016228
PRKAG1	0.365142154233232	-0.919217104675537	-1.16371575485034	0.450731217980511	1.17277265385941	-0.729432658975039	-0.285613825019199	-2.1711897409571	1.34796276871713	0.410146186393822	1.10061502606704	-0.349166030641332	-0.739142831288763	0.604640356390194	-0.817173078264885	0.425845267380081	1.29679539365082
SGSH	1.4371913717556	-0.359414650141563	0.553866381536941	0.174007133580872	-0.0104570257621278	0.168333640880144	-0.0902263331343621	-2.90125284992167	-0.531586241966317	0.019688132121074	-0.493800780579469	1.02234558547838	0.464641252996825	0.92358898920104	1.08467835861704	-0.477007242185315	-0.984595722477103
SLC12A4	1.05466811186362	0.4859479074113	-0.227989257467839	0.0615571647735628	0.0360970483350979	-2.31150318701411	-0.583210577014567	-0.355400776986708	0.820978633529701	0.699335854990352	0.51407051968647	-0.9930130612137	1.84409812744592	0.0856305646304151	0.073982145344844	0.453720614054544	-1.65896983236893
STX19	0.318398049145691	-0.40986396148725	0.896201429171131	0.986342212331772	-1.84619670331601	0.165955489338348	-0.324491008177847	1.66785389133614	0.199330298297008	0.397819214855562	0.124132981851321	-1.08379191113092	0.00343328924147564	-0.97771569665541	-1.60934115594113	1.63611102413864	-0.144177442998506
UTP25	-1.04856804230345	-1.73139466566745	-0.0661384212205326	1.07724812948797	-1.39041734791027	0.255113930006777	0.133486659254768	-0.282992778862928	0.58358273240355	0.26076681675619	0.202584179202386	1.23192073288682	0.959499701239551	-1.75451737795627	-0.534666513397989	1.34819580235481	0.756296463726056
VAMP2	0.0414560717610753	-2.15931596859571	-1.37724573572067	0.717146868396924	0.0074585199732907	0.463177564036825	1.04147338911189	-0.763644760712142	0.43875500512228	0.7543501446709	-0.399077961578386	-0.00274918168010878	1.08323216860309	-1.52057536472177	1.33500808252527	0.800959691476735	-0.460408532669499
VNN1	-0.158430639106125	1.78827857373171	-1.12839155619792	0.114355221692775	1.55756333373884	-0.344326926280511	-1.05107107379086	-1.31812660670954	1.50870533427857	0.409372529296871	-1.63718903771005	0.430569179028552	-0.507301901934022	0.579413054860943	-0.310323271907797	-0.193124158194516	0.260027945203103
ZNF284	0.35399717380037	-0.679060370740629	1.04009048579447	0.496619135176434	-1.90467049853358	0.531027283930285	-0.346472904966286	-0.110087814279243	0.93187667317226	-2.22646614966118	1.6416232775428	0.732893351055463	-0.262171092605881	-0.72348421048513	0.104639730575623	-0.173877787156953	0.593523717381159
ZNF500	-1.11716327888664	0.351755451286379	1.19242841536288	-0.259867801324539	-0.716901678519447	-1.61464527222982	1.58731966521934	0.504469466206586	-0.313059844478437	-0.770392074479496	-0.0603123958385218	-1.29643069355434	-0.189371295413845	0.372086063934146	2.15985870022439	0.168865181115406	0.00136139137597017
