GSM657519	GSM657520	GSM657521	GSM657522	GSM657523	GSM657524	GSM657525	GSM657526	GSM657527	GSM657528	GSM657529	GSM657530	GSM657531	GSM657532	GSM657533	GSM657534	GSM657535	GSM657536	GSM657537	GSM657538	GSM657539	GSM657540	GSM657541	GSM657542	GSM657543	GSM657544	GSM657545	GSM657546	GSM657547	GSM657548	GSM657549	GSM657550	GSM657551	GSM657552	GSM657553	GSM657554	GSM657555	GSM657556	GSM657557	GSM657558	GSM657559	GSM657560	GSM657561	GSM657562	GSM657563	GSM657564	GSM657565	GSM657566	GSM657567	GSM657568	GSM657569	GSM657570	GSM657571	GSM657572	GSM657573	GSM657574	GSM657575	GSM657576	GSM657577	GSM657578	GSM657579	GSM657580	GSM657581	GSM657582	GSM657583	GSM657584	GSM657585	GSM657586	GSM657587	GSM657588	GSM657589	GSM657590	GSM657591	GSM657592	GSM657593	GSM657594	GSM657595	GSM657596	GSM657597	GSM657598	GSM657599	GSM657600	GSM657601	GSM657602	GSM657603	GSM657604	GSM657605	GSM657606	GSM657607	GSM657608	GSM657609	GSM657610	GSM657611	GSM657612	GSM657613	GSM657614	GSM657615	GSM657616	GSM657617	GSM657618	GSM657619	GSM657620	GSM657621	GSM657622	GSM657623	GSM657624	GSM657625	GSM657626	GSM657627	GSM657628	GSM657629	GSM657630	GSM657631	GSM657632	GSM657633	GSM657634	GSM657635	GSM657636	GSM657637	GSM657638	GSM657639	GSM657640	GSM657641	GSM657642	GSM657643	GSM657644	GSM657645	GSM657646	GSM657647	GSM657648	GSM657649	GSM657650	GSM657651	GSM657652	GSM657653	GSM657654	GSM657655	GSM657656	GSM657657	GSM657658	GSM657659	GSM657660	GSM657661	GSM657662	GSM657663	GSM657664	GSM657665	GSM657666	GSM657667	GSM657668	GSM657669	GSM657670	GSM657671	GSM657672	GSM657673	GSM657674	GSM657675	GSM657676	GSM657677	GSM657678	GSM657679	GSM657680	GSM657681	GSM657682	GSM657683	GSM657684	GSM657685	GSM657686	GSM657687	GSM657688	GSM657689	GSM657690	GSM657691	GSM657692	GSM657693	GSM657694	GSM657695	GSM657696	GSM657697	GSM657698	GSM657699	GSM657700	GSM657701	GSM657702	GSM657703	GSM657704	GSM657705	GSM657706	GSM657707	GSM657708	GSM657709	GSM657710	GSM657711	GSM657712	GSM657713
Lable	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHG1	-1.25653267083866	-0.95566498558939	0.291431991933925	-1.21089782863259	-1.32409308408384	-0.64477920394671	0.111430342243056	-0.764543477150678	-1.22306922771688	-1.5401845932955	-1.40768096937493	0.728148149935048	-1.70878891428518	0.815686767298286	1.35470466867179	1.21283345546056	1.40197544271831	0.0145060712406883	0.377214007396779	0.725160260554937	1.0028553751702	-1.47204701572532	-1.03476814851485	0.992119208896826	1.07948296012397	-1.12431501014218	0.80368427061094	0.275463953462163	-0.371703574320377	-1.26002239435812	0.990057676642139	0.845677287051556	0.681829380653389	-0.833811357935157	1.15575792602547	0.580005259215271	0.610387782490483	-1.01213643166449	0.792737471677994	0.917595067547097	0.435041024032778	-0.00624692495550585	-1.72287534342847	1.23408937042227	1.32842461981431	1.32822554942883	1.25601620414353	-0.90368313909868	1.4486721225797	-1.26543021883414	-1.23448841563219	1.03261322120537	-1.34357595689463	1.33565769359411	1.11626108030008	0.423955849076459	-0.24312466962831	-0.441931228414689	1.20207380473861	0.770385394791005	-0.162020308152178	-1.25679677560631	-1.6276487847702	-1.03957008558274	0.94701944123157	-1.84408153487752	-1.34039893227444	0.856449939649222	1.12995081282013	1.39231448458975	0.331361305352142	-0.108571434112181	1.37553208999883	1.18469491879205	0.671636959489873	-1.45492735619112	-1.06470881031781	-0.26869188724035	0.0141931920123712	-0.695924116439864	-1.69453881986412	1.04248589927156	-1.5778946676166	-0.77750014520333	0.456234073864666	0.350420202604312	-0.619076140221728	1.07596541857621	0.677703781687473	0.533706364012861	0.761414505912006	-0.561145434384619	-0.17329660499881	0.426856305388525	-0.378232489317991	-1.16391934031317	-1.29949683988226	-0.27295622137236	-1.83899074439587	0.511618753309292	0.849425695238545	-1.06894387962188	-0.70057142021479	1.16702880580273	-1.11409007406063	-0.642861825064013	-0.952175804193599	0.236123187071682	1.00266533260226	0.641166643246209	-1.52071617219079	-1.77782340041422	-0.451138765069957	-1.47877825422924	0.874951726226993	-1.6116585252897	0.0636750755741082	0.0456827143823457	0.669338779458916	1.1002348743459	0.133758211092228	0.74316020958378	1.07360003566844	0.614116680287056	-1.07426680056144	0.46151869609726	-0.806270038863419	1.26651608632946	-0.373975019433825	-0.0571360425919625	1.041939983394	0.939498416819772	0.802106508904811	-0.961958518144793	0.734364906641683	0.900085030104262	0.300359166173114	-1.06016339093817	-1.72294182120068	1.2196477908009	0.752105806935318	-0.0165376163565495	-0.923517369037272	-0.195752733639212	1.318121644823	0.602722241017863	-0.966389950246767	0.991331231583202	0.380903888200943	1.07119130180968	0.73507882024023	1.32572973861401	0.508044847569561	0.276473405908636	-1.71782086273049	1.24062045277801	0.88537934419988	-0.324793731510135	-0.315377728795738	1.08709755864127	1.32648483997268	-1.45736409295334	-1.08018151823998	0.840805618332945	-1.246472845698	-0.0778391804589998	1.09223911099151	1.36959172165011	-0.754721201431514	1.10217609757758	-0.499335531416544	0.198756883556674	-1.46269152969589	-0.9989646143916	0.209954055730837	0.211770272292115	-1.68909992423896	-0.811639024403019	-0.33434485712708	-0.331310000744019	-0.79408563373615	-1.64187810498216	0.681133890167192	0.292120977693842	-1.77241593697513	-0.882104409005557	1.16620578176644	-0.178348917959815	0.953827271845632	1.10193692292162	1.31963762867738	-0.773902937238277	0.77073476716278	1.39331995918963	-0.349037534715427
IGHG2	-1.25653267083866	-0.95566498558939	0.291431991933925	-1.21089782863259	-1.32409308408384	-0.64477920394671	0.111430342243056	-0.764543477150678	-1.22306922771688	-1.5401845932955	-1.40768096937493	0.728148149935048	-1.70878891428518	0.815686767298286	1.35470466867179	1.21283345546056	1.40197544271831	0.0145060712406883	0.377214007396779	0.725160260554937	1.0028553751702	-1.47204701572532	-1.03476814851485	0.992119208896826	1.07948296012397	-1.12431501014218	0.80368427061094	0.275463953462163	-0.371703574320377	-1.26002239435812	0.990057676642139	0.845677287051556	0.681829380653389	-0.833811357935157	1.15575792602547	0.580005259215271	0.610387782490483	-1.01213643166449	0.792737471677994	0.917595067547097	0.435041024032778	-0.00624692495550585	-1.72287534342847	1.23408937042227	1.32842461981431	1.32822554942883	1.25601620414353	-0.90368313909868	1.4486721225797	-1.26543021883414	-1.23448841563219	1.03261322120537	-1.34357595689463	1.33565769359411	1.11626108030008	0.423955849076459	-0.24312466962831	-0.441931228414689	1.20207380473861	0.770385394791005	-0.162020308152178	-1.25679677560631	-1.6276487847702	-1.03957008558274	0.94701944123157	-1.84408153487752	-1.34039893227444	0.856449939649222	1.12995081282013	1.39231448458975	0.331361305352142	-0.108571434112181	1.37553208999883	1.18469491879205	0.671636959489873	-1.45492735619112	-1.06470881031781	-0.26869188724035	0.0141931920123712	-0.695924116439864	-1.69453881986412	1.04248589927156	-1.5778946676166	-0.77750014520333	0.456234073864666	0.350420202604312	-0.619076140221728	1.07596541857621	0.677703781687473	0.533706364012861	0.761414505912006	-0.561145434384619	-0.17329660499881	0.426856305388525	-0.378232489317991	-1.16391934031317	-1.29949683988226	-0.27295622137236	-1.83899074439587	0.511618753309292	0.849425695238545	-1.06894387962188	-0.70057142021479	1.16702880580273	-1.11409007406063	-0.642861825064013	-0.952175804193599	0.236123187071682	1.00266533260226	0.641166643246209	-1.52071617219079	-1.77782340041422	-0.451138765069957	-1.47877825422924	0.874951726226993	-1.6116585252897	0.0636750755741082	0.0456827143823457	0.669338779458916	1.1002348743459	0.133758211092228	0.74316020958378	1.07360003566844	0.614116680287056	-1.07426680056144	0.46151869609726	-0.806270038863419	1.26651608632946	-0.373975019433825	-0.0571360425919625	1.041939983394	0.939498416819772	0.802106508904811	-0.961958518144793	0.734364906641683	0.900085030104262	0.300359166173114	-1.06016339093817	-1.72294182120068	1.2196477908009	0.752105806935318	-0.0165376163565495	-0.923517369037272	-0.195752733639212	1.318121644823	0.602722241017863	-0.966389950246767	0.991331231583202	0.380903888200943	1.07119130180968	0.73507882024023	1.32572973861401	0.508044847569561	0.276473405908636	-1.71782086273049	1.24062045277801	0.88537934419988	-0.324793731510135	-0.315377728795738	1.08709755864127	1.32648483997268	-1.45736409295334	-1.08018151823998	0.840805618332945	-1.246472845698	-0.0778391804589998	1.09223911099151	1.36959172165011	-0.754721201431514	1.10217609757758	-0.499335531416544	0.198756883556674	-1.46269152969589	-0.9989646143916	0.209954055730837	0.211770272292115	-1.68909992423896	-0.811639024403019	-0.33434485712708	-0.331310000744019	-0.79408563373615	-1.64187810498216	0.681133890167192	0.292120977693842	-1.77241593697513	-0.882104409005557	1.16620578176644	-0.178348917959815	0.953827271845632	1.10193692292162	1.31963762867738	-0.773902937238277	0.77073476716278	1.39331995918963	-0.349037534715427
IGHM	-1.25653267083866	-0.95566498558939	0.291431991933925	-1.21089782863259	-1.32409308408384	-0.64477920394671	0.111430342243056	-0.764543477150678	-1.22306922771688	-1.5401845932955	-1.40768096937493	0.728148149935048	-1.70878891428518	0.815686767298286	1.35470466867179	1.21283345546056	1.40197544271831	0.0145060712406883	0.377214007396779	0.725160260554937	1.0028553751702	-1.47204701572532	-1.03476814851485	0.992119208896826	1.07948296012397	-1.12431501014218	0.80368427061094	0.275463953462163	-0.371703574320377	-1.26002239435812	0.990057676642139	0.845677287051556	0.681829380653389	-0.833811357935157	1.15575792602547	0.580005259215271	0.610387782490483	-1.01213643166449	0.792737471677994	0.917595067547097	0.435041024032778	-0.00624692495550585	-1.72287534342847	1.23408937042227	1.32842461981431	1.32822554942883	1.25601620414353	-0.90368313909868	1.4486721225797	-1.26543021883414	-1.23448841563219	1.03261322120537	-1.34357595689463	1.33565769359411	1.11626108030008	0.423955849076459	-0.24312466962831	-0.441931228414689	1.20207380473861	0.770385394791005	-0.162020308152178	-1.25679677560631	-1.6276487847702	-1.03957008558274	0.94701944123157	-1.84408153487752	-1.34039893227444	0.856449939649222	1.12995081282013	1.39231448458975	0.331361305352142	-0.108571434112181	1.37553208999883	1.18469491879205	0.671636959489873	-1.45492735619112	-1.06470881031781	-0.26869188724035	0.0141931920123712	-0.695924116439864	-1.69453881986412	1.04248589927156	-1.5778946676166	-0.77750014520333	0.456234073864666	0.350420202604312	-0.619076140221728	1.07596541857621	0.677703781687473	0.533706364012861	0.761414505912006	-0.561145434384619	-0.17329660499881	0.426856305388525	-0.378232489317991	-1.16391934031317	-1.29949683988226	-0.27295622137236	-1.83899074439587	0.511618753309292	0.849425695238545	-1.06894387962188	-0.70057142021479	1.16702880580273	-1.11409007406063	-0.642861825064013	-0.952175804193599	0.236123187071682	1.00266533260226	0.641166643246209	-1.52071617219079	-1.77782340041422	-0.451138765069957	-1.47877825422924	0.874951726226993	-1.6116585252897	0.0636750755741082	0.0456827143823457	0.669338779458916	1.1002348743459	0.133758211092228	0.74316020958378	1.07360003566844	0.614116680287056	-1.07426680056144	0.46151869609726	-0.806270038863419	1.26651608632946	-0.373975019433825	-0.0571360425919625	1.041939983394	0.939498416819772	0.802106508904811	-0.961958518144793	0.734364906641683	0.900085030104262	0.300359166173114	-1.06016339093817	-1.72294182120068	1.2196477908009	0.752105806935318	-0.0165376163565495	-0.923517369037272	-0.195752733639212	1.318121644823	0.602722241017863	-0.966389950246767	0.991331231583202	0.380903888200943	1.07119130180968	0.73507882024023	1.32572973861401	0.508044847569561	0.276473405908636	-1.71782086273049	1.24062045277801	0.88537934419988	-0.324793731510135	-0.315377728795738	1.08709755864127	1.32648483997268	-1.45736409295334	-1.08018151823998	0.840805618332945	-1.246472845698	-0.0778391804589998	1.09223911099151	1.36959172165011	-0.754721201431514	1.10217609757758	-0.499335531416544	0.198756883556674	-1.46269152969589	-0.9989646143916	0.209954055730837	0.211770272292115	-1.68909992423896	-0.811639024403019	-0.33434485712708	-0.331310000744019	-0.79408563373615	-1.64187810498216	0.681133890167192	0.292120977693842	-1.77241593697513	-0.882104409005557	1.16620578176644	-0.178348917959815	0.953827271845632	1.10193692292162	1.31963762867738	-0.773902937238277	0.77073476716278	1.39331995918963	-0.349037534715427
IGHV4-31	-1.25653267083866	-0.95566498558939	0.291431991933925	-1.21089782863259	-1.32409308408384	-0.64477920394671	0.111430342243056	-0.764543477150678	-1.22306922771688	-1.5401845932955	-1.40768096937493	0.728148149935048	-1.70878891428518	0.815686767298286	1.35470466867179	1.21283345546056	1.40197544271831	0.0145060712406883	0.377214007396779	0.725160260554937	1.0028553751702	-1.47204701572532	-1.03476814851485	0.992119208896826	1.07948296012397	-1.12431501014218	0.80368427061094	0.275463953462163	-0.371703574320377	-1.26002239435812	0.990057676642139	0.845677287051556	0.681829380653389	-0.833811357935157	1.15575792602547	0.580005259215271	0.610387782490483	-1.01213643166449	0.792737471677994	0.917595067547097	0.435041024032778	-0.00624692495550585	-1.72287534342847	1.23408937042227	1.32842461981431	1.32822554942883	1.25601620414353	-0.90368313909868	1.4486721225797	-1.26543021883414	-1.23448841563219	1.03261322120537	-1.34357595689463	1.33565769359411	1.11626108030008	0.423955849076459	-0.24312466962831	-0.441931228414689	1.20207380473861	0.770385394791005	-0.162020308152178	-1.25679677560631	-1.6276487847702	-1.03957008558274	0.94701944123157	-1.84408153487752	-1.34039893227444	0.856449939649222	1.12995081282013	1.39231448458975	0.331361305352142	-0.108571434112181	1.37553208999883	1.18469491879205	0.671636959489873	-1.45492735619112	-1.06470881031781	-0.26869188724035	0.0141931920123712	-0.695924116439864	-1.69453881986412	1.04248589927156	-1.5778946676166	-0.77750014520333	0.456234073864666	0.350420202604312	-0.619076140221728	1.07596541857621	0.677703781687473	0.533706364012861	0.761414505912006	-0.561145434384619	-0.17329660499881	0.426856305388525	-0.378232489317991	-1.16391934031317	-1.29949683988226	-0.27295622137236	-1.83899074439587	0.511618753309292	0.849425695238545	-1.06894387962188	-0.70057142021479	1.16702880580273	-1.11409007406063	-0.642861825064013	-0.952175804193599	0.236123187071682	1.00266533260226	0.641166643246209	-1.52071617219079	-1.77782340041422	-0.451138765069957	-1.47877825422924	0.874951726226993	-1.6116585252897	0.0636750755741082	0.0456827143823457	0.669338779458916	1.1002348743459	0.133758211092228	0.74316020958378	1.07360003566844	0.614116680287056	-1.07426680056144	0.46151869609726	-0.806270038863419	1.26651608632946	-0.373975019433825	-0.0571360425919625	1.041939983394	0.939498416819772	0.802106508904811	-0.961958518144793	0.734364906641683	0.900085030104262	0.300359166173114	-1.06016339093817	-1.72294182120068	1.2196477908009	0.752105806935318	-0.0165376163565495	-0.923517369037272	-0.195752733639212	1.318121644823	0.602722241017863	-0.966389950246767	0.991331231583202	0.380903888200943	1.07119130180968	0.73507882024023	1.32572973861401	0.508044847569561	0.276473405908636	-1.71782086273049	1.24062045277801	0.88537934419988	-0.324793731510135	-0.315377728795738	1.08709755864127	1.32648483997268	-1.45736409295334	-1.08018151823998	0.840805618332945	-1.246472845698	-0.0778391804589998	1.09223911099151	1.36959172165011	-0.754721201431514	1.10217609757758	-0.499335531416544	0.198756883556674	-1.46269152969589	-0.9989646143916	0.209954055730837	0.211770272292115	-1.68909992423896	-0.811639024403019	-0.33434485712708	-0.331310000744019	-0.79408563373615	-1.64187810498216	0.681133890167192	0.292120977693842	-1.77241593697513	-0.882104409005557	1.16620578176644	-0.178348917959815	0.953827271845632	1.10193692292162	1.31963762867738	-0.773902937238277	0.77073476716278	1.39331995918963	-0.349037534715427
MIR8071-1	-1.25653267083866	-0.95566498558939	0.291431991933925	-1.21089782863259	-1.32409308408384	-0.64477920394671	0.111430342243056	-0.764543477150678	-1.22306922771688	-1.5401845932955	-1.40768096937493	0.728148149935048	-1.70878891428518	0.815686767298286	1.35470466867179	1.21283345546056	1.40197544271831	0.0145060712406883	0.377214007396779	0.725160260554937	1.0028553751702	-1.47204701572532	-1.03476814851485	0.992119208896826	1.07948296012397	-1.12431501014218	0.80368427061094	0.275463953462163	-0.371703574320377	-1.26002239435812	0.990057676642139	0.845677287051556	0.681829380653389	-0.833811357935157	1.15575792602547	0.580005259215271	0.610387782490483	-1.01213643166449	0.792737471677994	0.917595067547097	0.435041024032778	-0.00624692495550585	-1.72287534342847	1.23408937042227	1.32842461981431	1.32822554942883	1.25601620414353	-0.90368313909868	1.4486721225797	-1.26543021883414	-1.23448841563219	1.03261322120537	-1.34357595689463	1.33565769359411	1.11626108030008	0.423955849076459	-0.24312466962831	-0.441931228414689	1.20207380473861	0.770385394791005	-0.162020308152178	-1.25679677560631	-1.6276487847702	-1.03957008558274	0.94701944123157	-1.84408153487752	-1.34039893227444	0.856449939649222	1.12995081282013	1.39231448458975	0.331361305352142	-0.108571434112181	1.37553208999883	1.18469491879205	0.671636959489873	-1.45492735619112	-1.06470881031781	-0.26869188724035	0.0141931920123712	-0.695924116439864	-1.69453881986412	1.04248589927156	-1.5778946676166	-0.77750014520333	0.456234073864666	0.350420202604312	-0.619076140221728	1.07596541857621	0.677703781687473	0.533706364012861	0.761414505912006	-0.561145434384619	-0.17329660499881	0.426856305388525	-0.378232489317991	-1.16391934031317	-1.29949683988226	-0.27295622137236	-1.83899074439587	0.511618753309292	0.849425695238545	-1.06894387962188	-0.70057142021479	1.16702880580273	-1.11409007406063	-0.642861825064013	-0.952175804193599	0.236123187071682	1.00266533260226	0.641166643246209	-1.52071617219079	-1.77782340041422	-0.451138765069957	-1.47877825422924	0.874951726226993	-1.6116585252897	0.0636750755741082	0.0456827143823457	0.669338779458916	1.1002348743459	0.133758211092228	0.74316020958378	1.07360003566844	0.614116680287056	-1.07426680056144	0.46151869609726	-0.806270038863419	1.26651608632946	-0.373975019433825	-0.0571360425919625	1.041939983394	0.939498416819772	0.802106508904811	-0.961958518144793	0.734364906641683	0.900085030104262	0.300359166173114	-1.06016339093817	-1.72294182120068	1.2196477908009	0.752105806935318	-0.0165376163565495	-0.923517369037272	-0.195752733639212	1.318121644823	0.602722241017863	-0.966389950246767	0.991331231583202	0.380903888200943	1.07119130180968	0.73507882024023	1.32572973861401	0.508044847569561	0.276473405908636	-1.71782086273049	1.24062045277801	0.88537934419988	-0.324793731510135	-0.315377728795738	1.08709755864127	1.32648483997268	-1.45736409295334	-1.08018151823998	0.840805618332945	-1.246472845698	-0.0778391804589998	1.09223911099151	1.36959172165011	-0.754721201431514	1.10217609757758	-0.499335531416544	0.198756883556674	-1.46269152969589	-0.9989646143916	0.209954055730837	0.211770272292115	-1.68909992423896	-0.811639024403019	-0.33434485712708	-0.331310000744019	-0.79408563373615	-1.64187810498216	0.681133890167192	0.292120977693842	-1.77241593697513	-0.882104409005557	1.16620578176644	-0.178348917959815	0.953827271845632	1.10193692292162	1.31963762867738	-0.773902937238277	0.77073476716278	1.39331995918963	-0.349037534715427
MIR8071-2	-1.25653267083866	-0.95566498558939	0.291431991933925	-1.21089782863259	-1.32409308408384	-0.64477920394671	0.111430342243056	-0.764543477150678	-1.22306922771688	-1.5401845932955	-1.40768096937493	0.728148149935048	-1.70878891428518	0.815686767298286	1.35470466867179	1.21283345546056	1.40197544271831	0.0145060712406883	0.377214007396779	0.725160260554937	1.0028553751702	-1.47204701572532	-1.03476814851485	0.992119208896826	1.07948296012397	-1.12431501014218	0.80368427061094	0.275463953462163	-0.371703574320377	-1.26002239435812	0.990057676642139	0.845677287051556	0.681829380653389	-0.833811357935157	1.15575792602547	0.580005259215271	0.610387782490483	-1.01213643166449	0.792737471677994	0.917595067547097	0.435041024032778	-0.00624692495550585	-1.72287534342847	1.23408937042227	1.32842461981431	1.32822554942883	1.25601620414353	-0.90368313909868	1.4486721225797	-1.26543021883414	-1.23448841563219	1.03261322120537	-1.34357595689463	1.33565769359411	1.11626108030008	0.423955849076459	-0.24312466962831	-0.441931228414689	1.20207380473861	0.770385394791005	-0.162020308152178	-1.25679677560631	-1.6276487847702	-1.03957008558274	0.94701944123157	-1.84408153487752	-1.34039893227444	0.856449939649222	1.12995081282013	1.39231448458975	0.331361305352142	-0.108571434112181	1.37553208999883	1.18469491879205	0.671636959489873	-1.45492735619112	-1.06470881031781	-0.26869188724035	0.0141931920123712	-0.695924116439864	-1.69453881986412	1.04248589927156	-1.5778946676166	-0.77750014520333	0.456234073864666	0.350420202604312	-0.619076140221728	1.07596541857621	0.677703781687473	0.533706364012861	0.761414505912006	-0.561145434384619	-0.17329660499881	0.426856305388525	-0.378232489317991	-1.16391934031317	-1.29949683988226	-0.27295622137236	-1.83899074439587	0.511618753309292	0.849425695238545	-1.06894387962188	-0.70057142021479	1.16702880580273	-1.11409007406063	-0.642861825064013	-0.952175804193599	0.236123187071682	1.00266533260226	0.641166643246209	-1.52071617219079	-1.77782340041422	-0.451138765069957	-1.47877825422924	0.874951726226993	-1.6116585252897	0.0636750755741082	0.0456827143823457	0.669338779458916	1.1002348743459	0.133758211092228	0.74316020958378	1.07360003566844	0.614116680287056	-1.07426680056144	0.46151869609726	-0.806270038863419	1.26651608632946	-0.373975019433825	-0.0571360425919625	1.041939983394	0.939498416819772	0.802106508904811	-0.961958518144793	0.734364906641683	0.900085030104262	0.300359166173114	-1.06016339093817	-1.72294182120068	1.2196477908009	0.752105806935318	-0.0165376163565495	-0.923517369037272	-0.195752733639212	1.318121644823	0.602722241017863	-0.966389950246767	0.991331231583202	0.380903888200943	1.07119130180968	0.73507882024023	1.32572973861401	0.508044847569561	0.276473405908636	-1.71782086273049	1.24062045277801	0.88537934419988	-0.324793731510135	-0.315377728795738	1.08709755864127	1.32648483997268	-1.45736409295334	-1.08018151823998	0.840805618332945	-1.246472845698	-0.0778391804589998	1.09223911099151	1.36959172165011	-0.754721201431514	1.10217609757758	-0.499335531416544	0.198756883556674	-1.46269152969589	-0.9989646143916	0.209954055730837	0.211770272292115	-1.68909992423896	-0.811639024403019	-0.33434485712708	-0.331310000744019	-0.79408563373615	-1.64187810498216	0.681133890167192	0.292120977693842	-1.77241593697513	-0.882104409005557	1.16620578176644	-0.178348917959815	0.953827271845632	1.10193692292162	1.31963762867738	-0.773902937238277	0.77073476716278	1.39331995918963	-0.349037534715427
IGF2	-0.945524335134495	-1.16361416102918	-1.07575152825537	-1.10161018118608	-1.17211972333497	-0.767333424115395	-0.724375896120325	-0.822285445770753	-1.01572966268735	-1.11458800100134	0.136512002981841	-0.463876931395341	-1.37687550707922	-0.924999981854764	-1.62784963933834	1.65853419120101	-0.304497534323653	1.25499446949474	-0.250190086314714	-0.361901346027181	-0.647973222423113	0.0681438109880749	0.46838235154797	0.0638454478423145	0.594254956769496	-1.27960912540374	0.397432651463715	-1.17021311063121	-0.802644419732867	-0.593899909254421	-1.28383921620594	0.732817030916144	-1.34013942082957	1.44880474718353	-0.75802646188537	-0.767358925809044	-0.869109412555827	0.734355975884754	-0.430412107555832	-0.815490714514696	-0.826386421141745	1.6568265740772	1.2732614103933	-0.809433327853752	0.852481650180381	1.34828136026194	1.08592297389458	-1.02739705010944	-0.0960694877438011	1.19330775576838	1.40456811415079	0.959634706816149	0.0494427382652455	-0.0653974151928534	0.163278480917312	-1.24928423896909	-0.0689046190132434	-1.13407079508993	0.715131611844505	0.455404129570862	0.406616924008813	-1.26853048861522	1.48770567784159	-1.40483956658106	-0.382245178326551	1.53090617770985	-0.0982807172054394	0.0628213584778052	-0.639609024429991	-0.464880739590263	1.12835600577112	-1.20692550175721	-1.01562645069053	-1.01095580105445	0.314834037714739	-1.02757395668648	1.35792988844903	-0.437667277074623	-1.15435298124128	-1.26419236661176	1.21749112075596	-0.0424301072134541	1.34490507886387	1.4177033603283	1.30418930336223	-0.480941469838656	0.0328569113927747	1.26519801051547	1.36595633575878	-0.443738117839243	1.93197322727171	-1.50546415763799	-1.07532482442367	1.28564124080129	1.21792565347875	-1.25929822447504	-0.0273579244863141	-0.200175981797843	1.4550227758171	1.39611435618711	1.50921235460888	0.0152791238872081	-0.801298043755703	0.642174297475965	1.12825118681134	0.622740298042827	-0.897052588698078	1.06313277336259	1.56786173989497	0.892982970242475	-0.611248581994544	0.440505841207429	-1.34950361216503	-0.850170791038682	-0.520126936113151	-1.22242900707122	0.210119114047535	-1.11627855130259	0.012557054965535	-0.915094831031555	-0.0370273339274273	-0.111076209049227	1.48328241543683	-1.35025963054566	-0.154219278099461	1.61105862241213	1.70215516707727	-0.943021742148284	0.46364262566573	-0.183750595606515	0.142707541713976	-1.22654303396292	0.849171630737719	-1.1667368298989	-0.495836946859131	-1.4648291029684	1.16799026488023	1.12034561966873	-1.14659560631947	1.01031145868052	0.363998349392661	0.0839155873141128	-0.997000879117915	-1.04653948556875	0.370298304922723	0.219703785249197	0.0679791537136077	1.25405632485524	1.42601213789154	0.995069398154845	0.341598105626881	0.247356602218726	-1.08054406451601	-1.19242640767034	-1.21068451153596	1.34765044201068	0.868981934068585	-1.21783747298867	0.753927723542785	-0.379831340144969	1.33480876556291	1.25425913233999	0.430821572412273	-1.57159039753129	1.30752984078334	1.49529678810486	1.13290416575043	1.28092561304679	-1.33645832264547	-1.04148108747718	-1.51168760766599	0.850356361653742	1.43139322349428	1.52212671917945	1.09288637899028	-0.478448716131684	0.640315274205436	-1.23854435511024	0.00608400813213262	0.21663312453974	0.460802484972083	-0.511864544866482	0.352435780088127	-1.51989698766389	-0.664735554131879	1.03828756366677	-0.147940607248613	-1.3378326099185	1.25872054748171	-1.5006573642133	0.526738565897269	-0.185020265211248	1.17722955653558	-0.814864815496014	0.161828290332218
