"p","outcome"
2.22044604925031e-16,0
2.22044604925031e-16,0
1,1
0.999999973604822,1
1,1
0.999999999999827,1
0.999999999998046,1
5.15350507646355e-09,0
5.10824681623365e-06,0
2.22044604925031e-16,0
2.22044604925031e-16,0
7.12737078738044e-05,0
2.22044604925031e-16,0
2.22044604925031e-16,0
