"p","outcome"
0.980275841491366,0
4.25456656432185e-13,0
0.999999999962469,1
0.999999999937608,1
0.999999995588626,1
0.999999998820403,1
1,1
2.22044604925031e-16,0
6.74931184954842e-10,0
1.89754207923531e-09,0
2.22044604925031e-16,0
2.22044604925031e-16,0
2.22044604925031e-16,0
1.2645286336858e-08,0
