"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LPCAT1",-1.69558514450863,-1.07535508275802e-15,-3.983881211438,6.78138378318218e-05,0.0100814154070446,1.45635409313755
"AHI1",1.69327560545122,-1.10744746706359e-15,3.97845480788186,6.93799260569228e-05,0.0100814154070446,1.43623476791014
"FGF2",1.69326120608815,-4.33854341341799e-16,3.97842097569587,6.93897966856615e-05,0.0100814154070446,1.43610941527764
"CFAP157",1.69299961975211,1.69655955950532e-16,3.97780636256794,6.95693431421829e-05,0.0100814154070446,1.43383237958935
"SPAG6",1.69258897921441,-2.22044604925031e-17,3.9768415374584,6.98520835818932e-05,0.0100814154070446,1.43025857847832
"RUNX1T1",1.69186977490924,7.07767178198537e-16,3.97515172286676,7.03499021978659e-05,0.0100814154070446,1.42400143836168
"CNPY2",-1.69143620662273,-1.97064586870965e-16,-3.97413302760625,7.06516289603372e-05,0.0100814154070446,1.42023064129381
"TEDC2",-1.69108139377494,9.69276742202041e-17,-3.97329937307556,7.0899459053709e-05,0.0100814154070446,1.41714550909516
"KIF14",-1.69002165230617,4.02802791121815e-16,-3.97080944554814,7.1644573920527e-05,0.0100814154070446,1.40793480750678
"MEST",-1.68890028415994,6.71337985203024e-16,-3.9681747223652,7.24410820216311e-05,0.0100814154070446,1.39819476729862
"CEP55",-1.68800047303888,-4.38538094726937e-16,-3.96606056099109,7.30862675711574e-05,0.0100814154070446,1.39038381420161
"GSTA3",1.68575207204887,5.06539254985228e-17,3.96077780507118,7.47222629708299e-05,0.0100814154070446,1.37088440877566
"MUC13",1.68557008089028,4.40879971419506e-16,3.96035020569068,7.48561886373076e-05,0.0100814154070446,1.36930721548765
"MAN2A1",1.68544883112278,-2.47024622979097e-16,3.96006532193111,7.49455412203622e-05,0.0100814154070446,1.36825652093764
"KIF15",-1.68433911224907,-1.00752739484733e-15,-3.95745796942791,7.5768025408429e-05,0.0100814154070446,1.35864372062898
"ABR",1.68428658355663,1.21777588013572e-16,3.95733455004578,7.58071686084182e-05,0.0100814154070446,1.35818885436938
"NMU",-1.68426106331617,4.16333634234434e-18,-3.9572745886768,7.58261926187135e-05,0.0100814154070446,1.35796786985929
"ETS2",1.68348415371528,-2.99760216648792e-16,3.9554491919564,7.64075036108325e-05,0.0100814154070446,1.35124206763559
"RAD51AP1",-1.6830312976509,-4.30905311432639e-16,-3.95438517887972,7.67482877813804e-05,0.0100814154070446,1.34732306842413
"CENPI",-1.68246790691267,-4.57966997657877e-17,-3.95306145781269,7.71742580360848e-05,0.0100814154070446,1.34244897811727
"AGBL2",1.68189207928708,3.40699690681845e-16,3.95170851551659,7.76119409726857e-05,0.0100814154070446,1.33746897824453
"KLK6",-1.68166497442365,7.7715611723761e-17,-3.9511749187218,7.77852064337279e-05,0.0100814154070446,1.33550534846649
"CHCHD7",-1.68124112634431,-3.41393580072236e-16,-3.95017906168372,7.81095521173243e-05,0.0100814154070446,1.33184131580236
"RACGAP1",-1.68062779734014,-3.46944695195361e-16,-3.9487380076004,7.85811608607168e-05,0.0100814154070446,1.32654091567699
"TUBA4B",1.68051200354209,-7.53563877964325e-16,3.94846594297543,7.8670500065677e-05,0.0100814154070446,1.32554044065209
"LAMA2",1.67999759652971,-5.89805981832114e-16,3.94725731217424,7.90685462297747e-05,0.0100814154070446,1.32109672361327
"TTC29",1.67985689356415,1.90125692967058e-16,3.94692672193366,7.91777528060766e-05,0.0100814154070446,1.31988149469335
"PAFAH1B3",-1.67980293578208,2.84494650060196e-16,-3.94679994481786,7.92196699405957e-05,0.0100814154070446,1.31941549699412
"BABAM1",-1.67735949740829,-3.74353326115795e-16,-3.94105893661183,8.11399936827189e-05,0.0102520382018115,1.29832882119882
"ZWINT",-1.67612693441712,2.70616862252382e-17,-3.93816295432609,8.21252929405497e-05,0.0103029383462793,1.28770354928256
"ACTR2",-1.67464265714292,-4.87457296749483e-17,-3.93467555390602,8.33268196355248e-05,0.0103800571305127,1.27491874807228
"TFPI",1.67180741346742,-1.60982338570648e-16,3.92801397513172,8.56682776706697e-05,0.0104814990866132,1.2505288988187
"NBEA",1.67113191961161,-5.48693035451464e-16,3.92642686091966,8.6235226912109e-05,0.0104814990866132,1.24472413873891
"NSD2",-1.67057057726941,1.47104550762833e-16,-3.92510795268464,8.67090628712939e-05,0.0104814990866132,1.23990210814336
"SPAG5",-1.67052087179424,-5.6621374255883e-16,-3.92499116662451,8.67511382188348e-05,0.0104814990866132,1.23947520734316
"CDKN1A",1.66908444789308,3.12250225675825e-16,3.92161620063709,8.79754283230866e-05,0.0104814990866132,1.22714381422271
"EGR1",1.6685702686067,7.36910532594948e-16,3.92040810489212,8.84176264096213e-05,0.0104814990866132,1.2227322728173
"VWA3B",1.66845257507474,8.06386207807819e-16,3.9201315767259,8.85191386482295e-05,0.0104814990866132,1.22172268023319
"ATAD2",-1.66704812681334,1.03042574473022e-16,-3.91683173946372,8.97390211558343e-05,0.0104814990866132,1.20968060996017
"BUB1B",-1.66630581683597,1.26287869051112e-16,-3.91508763667922,9.03901782385086e-05,0.0104814990866132,1.20331996573466
"KIF23",-1.6660557636083,-6.09928774153445e-16,-3.91450012129623,9.06105289816704e-05,0.0104814990866132,1.20117796823489
"C11orf88",1.66517391162015,5.50948175970234e-16,3.91242815600551,9.13916873312694e-05,0.0104814990866132,1.19362644346866
"ITCH",-1.66480266524158,-2.0122792321331e-16,-3.91155588988713,9.17224420969423e-05,0.0104814990866132,1.19044856136962
"C22orf15",1.66408061852854,-6.46032706497213e-16,3.909859396884,9.23689761082743e-05,0.0104814990866132,1.18426984528377
"KLF4",1.66308416319086,5.92581539393677e-16,3.90751816400008,9.32682922444472e-05,0.0104814990866132,1.17574735481351
"DBN1",-1.66113050188606,6.45317133063372e-16,-3.90292791703378,9.50555538990057e-05,0.0104814990866132,1.15905288189803
"MAST4",1.6598664386175,-1.08836550882785e-15,3.89995792291581,9.62291327379441e-05,0.0104814990866132,1.148261634151
"IP6K2",-1.65915540063288,-2.0122792321331e-16,-3.89828729559478,9.68952717062111e-05,0.0104814990866132,1.14219514691598
"PFDN4",-1.65820183965508,-3.61516372393567e-16,-3.89604684563819,9.77954562404795e-05,0.0104814990866132,1.13406356411177
"FOXM1",-1.65735414593109,2.62984078958084e-16,-3.89405513728252,9.860232359395e-05,0.0104814990866132,1.12683869955993
"IL7",1.65721004648486,-8.31279489688086e-16,3.89371656680244,9.87401064130833e-05,0.0104814990866132,1.12561091230123
"SHCBP1",-1.65689489803231,-1.19522447494802e-16,-3.8929761061992,9.90420739885487e-05,0.0104814990866132,1.12292608836088
"GK",1.65677652437314,6.21724893790088e-16,3.89269798003242,9.91557218148886e-05,0.0104814990866132,1.12191776717753
"DNMT3A",-1.65652089414003,4.92661467177413e-16,-3.89209736113336,9.9401566653192e-05,0.0104814990866132,1.11974052361953
"SAT1",1.65636893922617,-4.85722573273506e-18,3.89174033375064,9.95479773833892e-05,0.0104814990866132,1.11844645853702
"LRRC36",1.65632009207108,2.23432383705813e-16,3.89162556436613,9.95950855387333e-05,0.0104814990866132,1.11803049590187
"CDCA8",-1.6562636661851,-4.4651782271643e-16,-3.89149298828896,9.96495288113085e-05,0.0104814990866132,1.11755001112655
"FAM162A",-1.65575682351437,2.23258911358215e-16,-3.89030213037209,0.000100139823937907,0.0104814990866132,1.11323481477787
"KIAA0319",1.65456380734789,1.67227343084164e-16,3.8874990657746,0.000101302893847132,0.0105334219565665,1.10308283449615
"BLM",-1.65382271380643,8.18789480661053e-17,-3.88575782108082,0.000102031793091646,0.0105334219565665,1.09678017786643
"PARPBP",-1.65283890448768,-3.71924713249427e-16,-3.88344630079338,0.000103007064210717,0.0105334219565665,1.08841769843883
"PSRC1",-1.65196095158443,-8.94423424213642e-16,-3.8813834966416,0.000103884820696065,0.0105334219565665,1.08095921107245
"DMD",1.65183960741549,9.12464548363801e-17,3.88109839108007,0.000104006691509067,0.0105334219565665,1.07992866571775
"DLEC1",1.65163870264707,-2.13370987545147e-16,3.88062635301415,0.000104208764904694,0.0105334219565665,1.07822259872616
"PRAME",-1.65021496952214,6.03683769639929e-17,-3.87728120478326,0.000105651432085884,0.0105596289800631,1.0661383184808
"CDC25C",-1.65020465185674,7.91033905045424e-16,-3.87725696279607,0.000105661955422645,0.0105596289800631,1.0660507828277
"CCDC69",1.64960220495705,6.46011022453763e-16,3.87584147688413,0.000106278129334697,0.0105615383696711,1.06094053843387
"GTSE1",-1.64884450845195,-2.64198385391268e-16,-3.87406122250975,0.000107057904781316,0.0105795937300374,1.05451604140596
"GMPS",-1.6478663557698,-2.8345381597461e-16,-3.87176299283667,0.000108072545253755,0.0106109964373438,1.0462266645253
"DNAH11",1.64738478563188,-1.95676808090184e-16,3.87063151428447,0.000108575405910975,0.0106109964373438,1.04214739459796
"NDC80",-1.64514505411365,1.77635683940025e-16,-3.86536912781981,0.000110943304494884,0.0106725242037358,1.02319081157598
"RSPH10B",1.64507793879024,1.94289029309402e-16,3.86521143625428,0.000111015006698366,0.0106725242037358,1.02262316059027
"RSPH10B2",1.64507793879024,1.94289029309402e-16,3.86521143625428,0.000111015006698366,0.0106725242037358,1.02262316059027
"TCTEX1D1",1.64128304743561,9.85322934354826e-17,3.85629510644559,0.000115141123505863,0.0108197158926117,0.990564233106339
"MIR22HG",1.64066792044927,6.95277169171504e-16,3.85484982789295,0.000115823411832208,0.0108197158926117,0.985374664652603
"MIR22",1.64066792044927,6.95277169171504e-16,3.85484982789295,0.000115823411832208,0.0108197158926117,0.985374664652603
"GINS2",-1.63858964610156,-6.36643515683488e-17,-3.84996679494536,0.000118156909188399,0.0108197158926117,0.967855524681466
"MCM6",-1.63724607007852,-3.57006091356027e-16,-3.84680998073779,0.000119689001916359,0.0108197158926117,0.956541457981285
"FMO3",1.63672286095486,-2.55004350968591e-17,3.84558066883673,0.000120290674384432,0.0108197158926117,0.952138097520824
"KIF22",-1.63659274973689,3.08780778723872e-16,-3.84527496455622,0.000120440739956019,0.0108197158926117,0.951043291946418
"KL",1.63586986328035,7.9658502016855e-16,3.84357649852426,0.000121277710836617,0.0108197158926117,0.944962233775906
"LOC101928817",1.63527147107534,-7.20951076615961e-16,3.84217053936597,0.000121974685386218,0.0108197158926117,0.93993047732054
"PEA15",-1.63417471639625,-8.95117313604032e-16,-3.83959364703253,0.000123261939270844,0.0108197158926117,0.930712872912175
"KRT8",-1.63358902752141,-6.880780667462e-16,-3.83821753512697,0.00012395459346646,0.0108197158926117,0.925793021339767
"OR7E37P",-1.63345452141715,-8.23646706393788e-16,-3.83790150479177,0.000124114181899142,0.0108197158926117,0.92466340414654
"CENPE",-1.63240051841617,-1.78329573330416e-16,-3.8354250601461,0.000125371454792947,0.0108197158926117,0.915814833401654
"CHEK2",-1.63232264921565,6.28663787693995e-16,-3.83524210168724,0.000125464816123297,0.0108197158926117,0.915161332105872
"TOMM40",-1.63193457894516,2.0122792321331e-16,-3.83433030680373,0.000125931071151456,0.0108197158926117,0.91190499675581
"KCNG1",-1.63181456406856,-5.35682609381638e-16,-3.83404832449601,0.000126075595827778,0.0108197158926117,0.910898097013338
"KLRC1",1.63119600058419,2.94209101525666e-16,3.83259497168065,0.000126822966911813,0.0108197158926117,0.905709653000864
"KLRC2",1.63119600058419,2.94209101525666e-16,3.83259497168065,0.000126822966911813,0.0108197158926117,0.905709653000864
"SLC39A4",-1.63053342411744,-5.79397640976254e-17,-3.83103820766582,0.000127628147141452,0.0108197158926117,0.90015421488479
"NME5",1.63050612043565,-5.17641485231479e-16,3.83097405599215,0.000127661430429452,0.0108197158926117,0.899925332876713
"WDR49",1.62966073641976,-4.71844785465692e-17,3.82898777443722,0.000128696013707142,0.0108197158926117,0.892840522413781
"TPPP3",1.62952288129355,3.25434124093249e-16,3.82866387536969,0.000128865468683793,0.0108197158926117,0.891685564590554
"GGH",-1.6293075237999,-9.57567358739198e-17,-3.82815787974012,0.000129130612410712,0.0108197158926117,0.889881483211519
"CFAP58",1.62893079191762,7.34655392076178e-17,3.82727272509458,0.000129595673733747,0.0108197158926117,0.886726118254166
"RPL39L",-1.62877290907273,-5.88504939225132e-16,-3.82690176967463,0.000129791043137683,0.0108197158926117,0.885403967732699
"SCO2",1.62844984824711,3.59434704222394e-16,3.82614271846596,0.000130191674540571,0.0108197158926117,0.882698974797833
"KRT7",-1.62813350920082,3.41393580072236e-16,-3.82539946048976,0.000130585099224985,0.0108197158926117,0.88005078336557
"USP19",-1.6281038426281,-7.48012762841199e-16,-3.82532975705904,0.000130622052365465,0.0108197158926117,0.879802459873858
"VNN3",1.62793900839769,-1.46757606067638e-16,3.82494246893278,0.000130827551973327,0.0108197158926117,0.878422800447292
"MELK",-1.62788416587826,1.52655665885959e-17,-3.82481361307234,0.000130895991916949,0.0108197158926117,0.877963800554713
"RSRC1",-1.62632232557285,-4.54497550705923e-17,-3.82114397355695,0.000132859289588494,0.010927941457216,0.864898599137717
"RAB36",1.62586385036931,3.44169137633799e-16,3.82006675796845,0.00013344085899478,0.010927941457216,0.861065715564053
"BST2",-1.62322204327066,7.84441955836712e-16,-3.81385967028629,0.000136838958905453,0.0111481062004872,0.839001084431445
"PLAC8",1.62242219767582,5.38458166943201e-16,3.81198038404243,0.000137883753949155,0.0111481062004872,0.83232777215775
"F5",1.62231833774551,8.81239525796218e-17,3.8117363587711,0.00013801997048486,0.0111481062004872,0.8314614840008
"CSTF1",-1.62154631103629,-4.48252546192407e-16,-3.80992243470389,0.000139036495460792,0.011179166219118,0.825023803389942
