GTEX-1117F-2226-SM-5N9CH	GTEX-11DXX-1426-SM-5GIDU	GTEX-11EMC-1726-SM-5H11P	GTEX-11GSP-0226-SM-5A5KV	GTEX-11I78-1926-SM-59878	GTEX-11VI4-1026-SM-5EQM1	GTEX-11XUK-1626-SM-5GU5O	GTEX-11ZTS-1926-SM-5CVLA	GTEX-11ZTT-1826-SM-5CVLN	GTEX-11ZVC-1426-SM-5EGGA	GTEX-1269C-1826-SM-5N9E1	GTEX-12WSB-2226-SM-5GCOS	GTEX-12WSG-1426-SM-5FQUK	GTEX-12WSJ-1226-SM-5LU91	GTEX-12WSK-1926-SM-5LZVK	GTEX-131YS-2226-SM-5P9G8	GTEX-133LE-1226-SM-5IFGC	GTEX-1399S-2126-SM-5J2MH	GTEX-139D8-2426-SM-5KM3A	GTEX-13D11-1126-SM-5KLYS	GTEX-13FTX-0926-SM-5IFF7	GTEX-13N11-0526-SM-5IJFI	GTEX-13O3O-2726-SM-5KM35	GTEX-13OVI-0726-SM-5L3DD	GTEX-13OVJ-2426-SM-5KM3I	GTEX-13PL7-2326-SM-5L3FY	GTEX-13PVR-1226-SM-5RQJ2	GTEX-13QBU-1526-SM-5LU3W	GTEX-13QIC-1526-SM-5IJFL	GTEX-13U4I-2126-SM-5LU55	GTEX-13VXT-1526-SM-5LU3J	GTEX-13W3W-1526-SM-5LU5I	GTEX-145ME-1226-SM-5SIB6	GTEX-146FH-2526-SM-5Q5BP	GTEX-14AS3-1326-SM-5RQJE	GTEX-OHPK-2426-SM-3MJGH	GTEX-OHPL-2426-SM-48TDN	GTEX-P4PP-2426-SM-3P61L	GTEX-P4QT-2426-SM-3NMCL	GTEX-P78B-1926-SM-3P616	GTEX-PLZ4-2826-SM-3P617	GTEX-POMQ-1426-SM-3P61D	GTEX-PWCY-1326-SM-48TCU	GTEX-PWN1-2426-SM-48TDD	GTEX-PWOO-1726-SM-48TDC	GTEX-Q734-0726-SM-48TZP	GTEX-QCQG-1426-SM-48U22	GTEX-QVJO-3126-SM-4R1KC	GTEX-RTLS-2326-SM-46MUH	GTEX-RU1J-0826-SM-46MUU	GTEX-RU72-2226-SM-46MUE	GTEX-RWS6-1026-SM-47JXD	GTEX-S32W-1226-SM-4AD67	GTEX-S341-0726-SM-4AD5R	GTEX-S4UY-1026-SM-4AD53	GTEX-T2IS-2026-SM-4DM6W	GTEX-T5JW-0426-SM-4DM7M	GTEX-T6MO-1126-SM-4DM5D	GTEX-TML8-0926-SM-4DXSJ	GTEX-TSE9-2226-SM-4DXUR	GTEX-U3ZN-1026-SM-4DXTC	GTEX-UJHI-1226-SM-4IHLR	GTEX-W5WG-0926-SM-4RTX9	GTEX-WEY5-0626-SM-4LMIA	GTEX-WI4N-2526-SM-4OOSE	GTEX-WWYW-2726-SM-4MVOP	GTEX-WXYG-1426-SM-4ONCK	GTEX-WYBS-2426-SM-4ONDI	GTEX-WYVS-1526-SM-4OND4	GTEX-X15G-1726-SM-4PQZN	GTEX-X4EO-2426-SM-4QASD	GTEX-X8HC-2726-SM-46MUA	GTEX-XMD3-2326-SM-4AT5H	GTEX-XUZC-1026-SM-4BOPY	GTEX-XV7Q-1426-SM-4BRWA	GTEX-XYKS-1726-SM-4E3IO	GTEX-Y114-1726-SM-4TT7U	GTEX-Y3IK-2026-SM-4YCDG	GTEX-YFC4-2726-SM-5IFJW	GTEX-YJ8O-1026-SM-5CVM5	GTEX-ZC5H-2026-SM-5CVN2	GTEX-ZLWG-0926-SM-4WWC3	GTEX-ZP4G-0626-SM-4WWF1	GTEX-ZV6S-1426-SM-59HKX	GTEX-ZVT3-2626-SM-5GU5L	GTEX-ZYFG-1726-SM-5GZZB	GTEX-ZYWO-1926-SM-5E456	GTEX-ZZPU-2126-SM-5EGIU	TCGA-29-2427-01A	TCGA-36-1570-01A	TCGA-23-1029-01B	TCGA-24-1930-01A	TCGA-09-1667-01C	TCGA-09-1659-01B	TCGA-25-2392-01A	TCGA-04-1338-01A	TCGA-25-1326-01A	TCGA-13-1499-01A	TCGA-36-1577-01A	TCGA-10-0936-01A	TCGA-25-2398-01A	TCGA-24-2023-01A	TCGA-30-1861-01A	TCGA-24-1549-01A	TCGA-25-2393-01A	TCGA-13-0795-01A	TCGA-25-1870-01A	TCGA-29-1695-01A	TCGA-09-0366-01A	TCGA-24-1558-01A	TCGA-13-1411-01A	TCGA-36-1574-01A	TCGA-04-1536-01A	TCGA-13-2060-01A	TCGA-31-1944-01A	TCGA-31-1956-01A	TCGA-24-0970-01B	TCGA-04-1347-01A	TCGA-24-2293-01A	TCGA-24-2024-01A	TCGA-36-1580-01A	TCGA-13-1501-01A	TCGA-61-2097-01A	TCGA-10-0937-01A	TCGA-61-1995-01A	TCGA-25-1631-01A	TCGA-25-1321-01A	TCGA-25-1628-01A	TCGA-29-1762-01A	TCGA-13-0885-01A	TCGA-61-1907-01A	TCGA-13-0766-01A	TCGA-61-2104-01A	TCGA-25-1635-01A	TCGA-09-0367-01A	TCGA-24-1430-01A	TCGA-36-1581-01A	TCGA-25-2404-01A	TCGA-10-0933-01A	TCGA-61-1900-01A	TCGA-09-2053-01C	TCGA-24-2290-01A	TCGA-13-0891-01A	TCGA-24-2271-01A	TCGA-13-0725-01A	TCGA-61-1998-01A	TCGA-25-1623-01A	TCGA-31-1951-01A	TCGA-13-0924-01A	TCGA-24-1422-01A	TCGA-24-1923-01A	TCGA-61-2009-01A	TCGA-61-2012-01A	TCGA-29-1768-01A	TCGA-24-1425-01A	TCGA-24-1604-01A	TCGA-61-2000-01A	TCGA-25-2042-01A	TCGA-30-1853-01A	TCGA-24-1567-01A	TCGA-24-1616-01A	TCGA-61-1725-01A	TCGA-25-1634-01A	TCGA-23-1026-01B	TCGA-13-0888-01A	TCGA-04-1651-01A	TCGA-25-1633-01A	TCGA-24-1428-01A	TCGA-61-1738-01A	TCGA-24-1603-01A	TCGA-13-0923-01A	TCGA-29-1763-01A	TCGA-09-2051-01A	TCGA-29-1785-01A	TCGA-23-1107-01A	TCGA-23-2077-01A
Lable	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRABP2	1.73309395268039	2.20043524919944	1.23847071310227	2.85018915343938	2.25881899857972	1.6288564347362	1.45395833322605	1.84417470315762	1.19191527710926	1.04767241675045	1.99433805705677	2.11466877187971	1.19331358140963	2.5284649133812	0.695741724353298	1.49729491429673	1.57264877155996	1.62526120008659	2.20308041480869	1.14893452624958	2.12987824678029	1.29789109529675	1.2766541743732	1.25840686735008	1.08392024217621	1.6473908209102	1.19488248104526	1.07991175706502	0.909337936233467	1.09658590942178	1.47232911380711	1.11383930595347	0.976730723115295	1.75491055962695	1.25449019741937	1.34996330463871	1.75306484262559	2.99239574497833	1.31219867254878	2.20666513806985	1.00195224818872	1.6771522260864	1.48689838146101	1.92371380974258	1.60038255019728	1.29253219492892	3.1966471576433	1.63401763623669	0.942088869782726	2.65540431486496	1.69694185133882	2.13348051636505	1.07264367517156	1.43692127043893	7.9439884046359	2.00814280190708	1.18579139909148	1.40035321392314	2.02425160872821	1.64666360397271	1.43358551998793	1.54270807909829	2.00253731383926	3.84138506891443	2.97688677574366	2.21293032356484	1.6443328702492	1.82441394261807	1.10999796553312	2.95586964659622	1.53531147249736	1.04232382801753	1.53733548175782	1.56437574949709	1.35275753415931	2.04960500589189	1.67075065851448	1.11383930595347	1.22044711506625	1.1744039492943	1.13469753657529	2.29185099779275	1.09101439669459	1.64497934645134	1.4913641300529	1.3457035672053	1.15012293330588	1.36218360591132	9.14133805234709	9.70979600411123	9.20275084350912	9.7300054882347	9.1571280718263	9.26514763947379	10.2208566615412	10.3727252323899	10.459042274754	10.459042274754	8.35698056973183	10.1514406667935	8.00298116982811	5.89634379870496	9.45420607822241	5.87824483680853	8.27250154647301	8.27250154647301	7.08512294470271	5.438927775141	8.79175021510572	8.37890194355954	7.44096766669301	8.40265985819507	10.7854700408322	5.86618813905096	8.8367712568012	8.77633813951739	9.31391944909221	7.98554932843692	9.29692242437361	8.22335227549376	7.84795934448021	10.503958088241	8.85200993966824	9.29692242437361	7.34345604425982	8.96278009882137	10.3727252323899	9.60568384644118	9.34808354021228	9.77660295854591	9.18821423619908	7.5945794777715	9.49060575025668	10.6073937045413	9.06516406305309	8.88314406092897	7.08056913278118	12.1995260636271	10.7854700408322	8.2831525426168	9.11179501008609	7.69498733475896	11.0784298890947	8.7480596582569	10.503958088241	7.03672392287735	7.1314623228285	7.00484065152463	9.14133805234709	7.53325681847942	8.00298116982811	10.6628272390769	8.89890372275409	7.41880512653394	7.96948991963119	8.91585555838143	7.29251748976746	9.41811383929479	8.52474280167873	7.62720437793666	8.99331227222051	10.1220364005955	8.86832654486479	10.3337682128677	8.34588245131366	10.5532905302009	9.08029829394014	8.99331227222051	6.53659406051158	9.97660760324975	8.19267175857611	9.89507610047042	11.4410313142661	6.35570346086406	11.1640637538031	10.3337682128677
TSPAN8	3.02967567477578	3.35767073864689	4.21716312417176	4.94303315214992	3.8168876016199	4.24703466364052	4.98755496942718	6.19954232845497	2.97631128178894	3.89311257382394	4.80181961390301	4.17206301213777	1.94289050632816	4.61621340277557	2.78426772868727	1.78539523560163	3.98915900874005	3.47296960296116	2.95236527451644	1.99616788876305	4.7173206281037	4.90538751928259	4.01876259688899	5.20988111300918	4.87572958636698	4.32613593610676	2.71918619803396	3.04863540679121	3.79715077286499	3.95701366613429	3.3230544814941	2.82665489474034	3.11903218826551	3.36393823640737	3.96605764320879	4.02645890352397	1.05623876710106	5.62773544792984	4.34808052848943	4.64442576043335	3.26382251822338	2.98349362611929	4.23763828638866	3.09882645815223	0.99229951602692	3.22400722133327	4.16576400624126	4.89746456039263	4.05142834557752	2.54506489062639	4.57951352124878	4.97301978375383	4.47227113677708	3.81554540972445	1.58022093741426	4.411270301043	2.08943197484972	2.71143818501096	3.19203378524161	4.62697734487575	3.59559649483784	2.57167823658886	4.55180092765853	2.44344145438264	3.70544810558382	4.17839783885584	3.53789688429397	5.40238640036276	4.0724054743845	3.82714884306012	3.88704350939427	3.50369338846134	5.02243051878002	2.45052472873755	5.38283381357897	1.89465576954588	2.83577528248214	3.26671931322115	4.42616978378267	3.49149665282767	0.772015372182684	3.99087296973993	2.39209587190731	3.37484635817862	5.04530569190886	3.9691825670289	4.69754176953583	4.83089310695183	0.807537130226032	1.86361646169851	2.6734754532716	0.105140963898601	0.39186321282501	2.79165257960155	0.987130848791333	0.0408171958754396	1.68354925206983	2.13438821426767	2.17074660014982	0.241001776194032	0.17168427732826	2.91300056055396	0.655842535442441	2.16947533790974	1.31372115839041	0.0619058600172285	2.30205534165836	0.237469184580501	4.20345503891633	1.07807484167079	0.0424067654023462	-2.99338141379559e-09	1.38763050544615	0.150112181139243	1.67439894236002	0.0561488031877379	0.0429214068312835	0.904212242811565	0.0497545676336108	0.264419002753785	1.15287230581946	5.27368698808215	2.43161052758414	2.03974406355731	1.5896678647419	2.54613185825559	1.9624329406827	2.10007972220796	2.19633114715098	0.0514813005776623	0.0900798971308807	3.36378304372339	1.80009653598235	0.145843435339552	1.04166860706148	1.59801442621016	3.38142087566016	1.86361646169851	1.52399794861465	1.47847049828495	4.0553879654378	0.102892938986894	0.0696894997831725	0.13807100408985	0.749753867847204	2.77859951435861	0.13952783647598	0.00395506668393991	0.404885435101835	0.0609890288584363	3.04524406398913	0.0964869533158403	1.60989881364709	0.176837189733375	0.0418239132780384	1.77713012981599	-2.99338141379559e-09	0.0610008537546305	0.215490340723303	1.81550853425317	1.92886910861144	0.445804955679698	2.16508211234708	0.12722607712323	2.81490242811633	1.7713357850971	3.75821977842656	0.996319934619156	1.45953584382951	0.746985651553746	1.08392024217621	3.46496547557052	1.62240080019083	0.0391203833326264	0.432707019769931	3.77462210608303
TTK	0.203358036895013	0.472221689679376	-2.99338141379559e-09	0.170287682997218	0.247100414409864	0.207109723498013	0.323272035611963	0.158145060464298	0.371016973809045	0.265989651997244	0.124420705505847	0.24159557966326	-2.99338141379559e-09	0.248605590318976	0.256312224251528	0.14607932219382	0.502322585440938	0.517653121492592	0.124041544800001	0.274359110584945	0.636308011182271	0.140138857540554	0.126945326428227	0.158166533312535	0.197268382837371	0.173053317020877	0.244795285243197	0.171089048068873	0.160290678855174	0.152047962928187	0.164942270952181	0.20546988300642	0.146216777782554	0.126061744614541	0.182114056936606	0.334465143978539	0.223608030725164	0.268662763653749	0.147923638636317	0.172571710833945	0.247386183310358	0.270836969288963	0.725083858703275	0.102651703123243	0.527180220591805	0.155911821965887	0.30872746185051	0.381510491812507	0.218221129223139	0.289267044215711	0.144537962277905	0.151954757625208	0.17723700416692	0.362772587266901	0.821895368033214	0.627664008528853	0.149157894495454	0.218372038827209	0.298753244461181	-2.99338141379559e-09	0.196993937307987	0.215477069367974	0.173095135058176	0.20894816969787	0.255569014204162	0.260285633385582	0.158970355744157	0.331429200760921	0.362797362692413	0.15079999110363	0.235801689466661	-2.99338141379559e-09	0.203985452738844	0.192600016144182	0.110794551999342	0.522602918213164	0.247661104366197	0.200111058162039	0.353141874857919	0.43073484287948	0.269572909709968	0.329879965192229	0.173012947556594	0.537355505928375	0.240360670001629	0.276889248562402	0.196523689893541	0.257631496802665	2.36135975083933	3.78305823475249	3.43220252994414	1.90676371322905	3.39156898327565	2.54506489062639	2.20695018216772	3.38793550292681	2.62026837715397	3.13879209507391	3.99065106374612	1.78317895954674	1.77084871077321	2.68852016490407	2.68798200700839	3.3827163211747	3.08987153770139	3.09466876582975	1.22669282419013	3.61842399771939	1.88412108909692	2.20585143730969	1.97331945888238	3.22901444556986	2.96359798399657	3.48531465065822	2.79588786176402	2.58669054596012	2.70875244086668	2.52967180525041	1.76042921058768	2.15967461479956	1.44665442617557	3.30663046783982	1.43554407352127	3.0317891918149	2.33789883991872	2.85371766961443	1.86134772317899	2.95983573678038	3.17323183123822	4.05851677914291	2.68798200700839	3.3611286758786	2.47371513148261	2.98914248854069	1.78420405536319	3.28824284079295	4.20912055057707	3.41782468466036	4.02684139099959	2.90558384673575	2.50127696960952	3.30311965685589	2.89948018569996	1.74485404235153	3.25984729740572	2.44937323163778	2.75954580581972	2.24454264446954	3.76967621612025	2.26477148322569	2.67290567009228	2.43161052758414	2.52045110499299	1.8577664271634	2.58992407393989	2.57492369120979	3.55000739161067	1.41949343025478	1.14267278000646	3.33207641513398	3.41448241108268	3.13392235992711	2.39840228061318	2.58195556964627	2.22979994730316	3.04879580562418	1.84472665994678	2.63098610208817	3.15135571593069	3.38599892658241	2.05202180928843	2.5883150632146	4.04283562416762	3.30694531407236	4.17650854747591	2.16975794860006
UBE2T	0.411042118688156	1.12983199273269	0.375418264901167	0.711177438033448	0.829378526775918	0.355534050678654	0.642112181791951	0.929152981763744	0.926038441999912	0.693701312014507	0.470232612097027	0.378650299640664	0.415047325294157	0.809320266226886	0.463344045625961	0.32614271895886	1.59801442621016	1.04532168360119	1.31197827384418	0.748456364066609	0.938111802193824	0.622341185864893	0.311179132475142	0.253030239447162	0.383687700907776	0.52646271662205	0.586780724362225	0.354217535503691	0.40423233641211	0.397950966392441	0.655777377165501	0.720765647460737	0.848808247914804	0.696121641183625	0.407873412887256	0.690092040955419	1.24038937581451	0.815324174834167	0.566148154557519	1.0764859897247	0.473570715118878	0.728563523361709	1.83576438412641	0.294444797164421	1.44712070587656	1.0454091604068	0.920202272730082	0.869538039445459	0.507289477334	0.548709179254835	0.345895106654781	0.986219788222726	0.551143027781414	0.593909537555914	1.69990523047509	1.3549365415013	0.493583869157405	0.314852206614853	1.06355308169611	0.371799063802328	0.617986627963069	0.625091675530249	0.616553935140486	1.22633955566855	0.611225503657626	1.04299476067042	0.87266221128238	0.900465634911666	0.584673014119363	0.732237606345412	0.463851390785572	0.249463306204061	0.774088286541086	0.636584237522233	0.907280527602798	0.952366784151307	0.367060904308733	0.679668604644384	0.893158795314234	1.05393807086479	0.567104804778406	0.722771535668653	0.391770271732804	1.12082192379358	0.472141359493276	0.69260657881347	1.10888532873306	0.817901468059798	4.84978745804534	5.34855359458523	4.77697516660651	3.9116231997572	5.67647126113512	5.59750084732437	5.03269174927604	5.47572782577538	4.54948507673145	4.85185384007841	4.88973861481319	4.75808867803359	4.1025578860132	4.67034103247816	5.53970185123965	5.10743691275124	5.20549865723964	5.123956265952	3.69195198092157	5.50182676113945	4.38159892425494	4.54492684271317	4.38875583765086	5.54548908532398	5.72642668412914	4.8637951877322	5.51101086741729	4.92862848774223	5.48379937580839	5.65479541637436	3.88362898200389	4.77697516660651	4.04537707979646	4.908257165312	3.30363221719286	5.20988111300918	4.84153920970484	4.70760788758127	4.40971765620682	5.22589132299747	6.56002398936965	4.55295480537966	4.68544132848884	5.63749200647863	3.40953662811386	5.03106628822591	4.22907967818551	4.71085717629014	6.06825746822354	4.58295921510059	7.24409637678451	5.08437852188237	4.93777142325405	4.94746990829241	5.19301065293835	3.78953818030851	5.7277103037583	5.02163340388776	4.13498857208577	4.28491814727721	5.29460932084004	4.29128057006109	4.1908253018703	5.69843317795972	4.34030406400235	3.82848940757189	4.32510546723322	4.12597098559587	5.41902140332675	3.31378581154837	4.11379700601906	5.27187543264856	4.09506524697793	5.69575549665892	5.44426287734532	4.73844415853166	5.10826317132169	4.43039305825381	3.77274232276674	5.75847944173995	5.27452548226498	5.32382984962683	4.88212963980569	3.78268951152584	5.21781291306937	4.91694996775109	5.90393723823568	5.06270367921104
USP28	3.41465626870074	2.84001522284281	2.71451212093709	2.85681073361374	2.70639249342516	3.12267589362117	2.61317737777087	2.88197996527362	2.84920601185951	2.7036428589531	3.02244644638242	2.86292671329318	2.99461490525937	2.88269875641061	2.74729507840594	3.08691379307974	2.87625330801912	2.4804552972674	2.83462912837806	2.49600155716428	2.90256779315518	2.76151309211758	2.82148576949482	2.44032954581599	2.84171331661089	2.66425080883986	2.68314400887736	2.58489052496824	2.70610510753533	2.92930369158949	2.82032210381384	2.81041744066946	2.99059584085272	2.70875244086668	2.76708592698953	2.74063054109379	2.4683402898779	2.85980730524653	2.40671362209755	2.78941091536788	2.95619341971598	3.12921471793026	2.57626363071218	2.65715722440008	2.56963252829402	3.04928156335997	2.6245028146145	2.82651706961603	2.89343967715321	2.86212183632668	3.00399925155929	2.26208651704284	2.57042985900343	2.89444086207341	2.4879730882497	2.97014082456626	2.76609660490718	2.63535057606115	2.88779982107195	2.57777862705906	2.99044550570794	2.99798530780998	2.69105347650533	2.4151523275365	3.14948403814838	2.66722724168499	2.69213185431683	2.63084311939416	2.77715178874312	2.8444794227887	2.15855703799348	2.86292671329318	2.81715865014702	2.67703958785675	2.86545838351143	2.77786652469428	2.13815597686976	2.76930399308325	3.13089024679096	3.05209072863424	3.2108765502583	2.47320351635967	2.64633483045799	2.40740007451753	3.00102816408211	2.60080742193415	2.75100093427391	2.83885430562182	3.66731072433971	3.74402199634898	4.80520846362717	4.29520963567051	3.09643783781649	3.38037584506207	3.20324462758865	4.35864078942116	5.13165766582882	3.15227250995314	3.94077844836489	2.15079414018709	2.44006119728029	3.97044835957192	3.9691825670289	3.51348744498079	2.57275548946984	3.15466183294307	3.20698258432728	3.89052196282905	1.88162706444147	3.77083622681748	2.75677951138968	3.89012256323373	2.87754036531669	3.54431082342204	4.13945629519889	3.33596137702253	2.34707961538949	2.65840739158972	3.11693628894307	3.53243155130975	2.73693352676027	3.97251825465325	4.47856224520421	2.89948018569996	3.91494379739527	4.48621363147278	3.85569466443355	3.14916290278424	3.62635664469774	4.0014903011722	4.2482159858169	2.11685046819642	2.82809158832594	2.96595496034204	2.59858141739874	3.25890915383749	3.37581043850342	3.7888031215382	2.67009771503088	3.19107399274831	2.54373144901984	3.07832359547234	2.99769109866661	3.2911407207568	3.45993111894964	3.11364206682023	3.23094003433788	3.51737403184267	3.25254674027723	3.49740915521072	3.01900949192393	3.44602726163258	3.73188566169939	2.12633303291766	3.03357793598851	3.77236929755	3.59108237359483	2.80460539173344	2.94044473481724	2.79981929710702	4.04967011238953	3.11306585503818	2.62106817564438	2.46148971507134	2.34654949750213	3.29368307590138	3.23660947346347	4.26672632025823	3.86415464589416	3.78655123250483	3.49912671488321	4.07885144987996	4.01178023692888	3.12538271649067	3.88031571388882	3.34351946425756
USP39	3.45029958090963	4.06089714323883	3.69571094413607	4.03224380016445	3.68934697349296	3.81964453280789	3.58080039829936	3.63727008531919	3.80217010326223	3.52689482423337	3.59577676997779	3.29161645420546	3.72401726637488	3.97821180712707	3.83515703067054	3.56559415324093	3.87948952005427	3.93993482897177	3.61241956328379	3.75190204050659	3.8194551273892	3.57895058843192	4.10122826806853	3.97821180712707	3.8157440501285	3.74587788056799	3.63797656537312	3.68656333217839	3.53911848262944	3.72549390938029	3.8917545234512	3.93051897654253	3.92120844403319	3.21828618159039	3.78033131478306	4.01051901306307	3.69937418749295	3.65736027599373	3.90724833579908	3.9309481904898	3.56750824657691	3.86016326814424	3.82905767297046	4.0014903011722	3.63079983496426	3.56524937727111	3.867607668409	4.05142834557752	3.75020795394934	3.71647945253205	3.75466424298349	3.50693278390934	3.78498986599668	3.60480366294455	3.96415931545734	3.73705069875429	3.73781119813024	3.8120895834081	3.79299338005629	3.64192432282313	3.74402199634898	3.81826385617291	4.00753903698841	3.94446231245803	3.27069106802863	3.38843106258862	3.45659028091531	3.63293384977465	3.58866464672836	3.79735051046122	3.55295453690368	4.04283562416762	3.5629058527157	3.85411760341343	3.93710112985149	4.00905054781179	3.64971359902802	3.64594637666487	3.65891257432086	3.75358863590307	3.840199696299	3.67747295285674	3.70988259947885	3.82848940757189	3.78109483903922	3.50964170131292	3.62976216329566	3.67402620268744	4.3765550377613	4.36617917494379	4.3713931836123	3.97453950772386	4.77436547702535	4.50967328074419	4.6153358708411	4.28341849300343	4.55470815732036	4.56789507213824	5.14338092951854	3.90158409146473	4.77697516660651	4.97377440693431	4.51418230547181	4.32361137300173	5.29754718161475	4.6765292622452	4.6117783973748	4.71988109937497	4.6962403241762	4.01519447520826	4.15864075320938	3.71376162393156	4.24486655481993	4.90684390946323	4.17884992029683	4.38523223357477	4.47911568261196	5.07956249488494	4.13945629519889	4.30170607894408	4.57660912142406	4.56616955882334	4.56789507213824	4.74181679285551	4.68672272552873	4.80788859824686	4.39178068259204	4.48187771392366	4.99059008760694	3.94527717344373	4.73656212812774	4.83802110797224	4.21157796074724	4.12597098559587	4.36571988096127	4.69556903683035	4.34882270024563	4.28393699729816	5.11906645697988	4.31714962389057	5.07872299231516	4.63425674718652	4.02426623711155	4.28140115551665	4.70957116290837	4.68475902126813	4.51021997556991	3.99686550252316	4.65491461673189	4.34678456941861	4.05851677914291	4.67786173093163	4.679085041867	4.13229285068705	3.58796471023509	4.3877526204265	4.45030047807446	3.64719889299453	4.75166832075829	4.76123063039596	4.30123955535619	4.64691154574497	5.10655610583	4.30520669826237	4.78097070380554	4.60404166438527	4.60286239570007	4.60707824491228	4.52490914040367	5.07793162622891	4.40971765620682	3.84389981473729	4.7923486755263	4.6384037537403	5.1886623668221	4.31963832317853
VGLL1	-2.99338141379559e-09	0.190514936445551	-2.99338141379559e-09	0.116179223953055	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	0.0856584397562232	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	0.171047268308286	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	0.185148540571687	0.325889517001304	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	0.296854473231233	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	0.0711344492956355	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	0.204854113565864	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	0.109858081642309	-2.99338141379559e-09	0.733655370940121	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	0.316638196643103	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	0.113618919991703	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	-2.99338141379559e-09	3.42817375338431	3.13180529473285	4.11206479654661	4.3713931836123	1.85299521270594	4.2482159858169	5.53166765675109	4.5730654678379	2.96070726801471	4.08500518964629	0.670275593475862	3.07863326180384	2.5792622896829	4.02117981080274	4.00927282344731	1.42084203388215	3.50552256295922	5.12558912295617	0.599942979490518	2.09747455275446	4.68544132848884	4.84634318270139	3.20947924165994	2.27320872123365	6.92198622858379	3.8564924942038	2.97111119349752	5.81033383027521	2.70211004607733	0.110961607078273	3.4585984850408	4.26768820902048	0.504836969888757	4.53753385556413	2.13438821426767	4.6658702166674	4.83020515900318	1.3779940915598	4.60229180243138	3.86134908250049	1.36106730768972	4.07713137389823	3.8686128220455	5.23657070477118	6.46366836227492	2.18880933733406	6.76054779125874	1.87037634316296	0.334546121007018	5.36562157029904	3.99859174172025	2.70959548177147	3.4235053227725	1.76143394331302	4.98202225482324	6.52109427542225	4.46711757854145	3.18445582897525	3.54931497834475	2.7987019500524	5.50995420413966	3.77730022486556	5.62773544792984	4.54777507922535	0.705105107539593	3.37453792344008	4.20480706150354	4.90974247708765	0.216918066459205	4.55180092765853	2.17074660014982	4.14772965600693	4.56904443138046	4.6232683794261	4.25256766591862	2.45277133424082	0.985305029484797	4.44498933211932	5.05547214281942	0.589297266720406	4.28834537018152	3.84234829148575	2.07154547615404	2.01554272944528	4.35864078942116	3.39089598892091	0.790578393830659	5.29368376613617
