GSM1701033	GSM1701034	GSM1701040	GSM1701041	GSM1701042	GSM1701043	GSM1701044	GSM371141	GSM371142	GSM371143	GSM371145	GSM371645	GSM371648	GSM372253
ATAD2	2.148749535636	-0.785084708995248	-2.09573851735424	-1.55375272393246	-2.06495127604338	-1.09650622654393	-0.894625231864503	0.0733440016362304	0.294051202688112	-0.166001665412797	0.721320900336618	0.511170064321632	1.07223878097384	0.680072428378079
ATIC	-0.0338876316938527	0.426786718402139	-1.12575282701616	-0.661658537269784	-1.02738010013052	-0.501048561539956	-0.321501729894775	0.26875978877053	0.855521564059539	0.361897483231365	0.514774273855641	0.891661200252894	1.32185050173156	0.383438891676549
ATP10D	0.666461602889533	-2.30808886343674	1.25234553598976	1.71494134743282	0.647090671192076	1.02617102737682	1.58797907645476	-0.397384987707579	0.351519979287162	-0.274071309234964	0.23009017826463	-0.981071429569261	-0.0858770472213028	0.0145961074666765
ATP6V0B	0.369573982114623	-1.38771033019728	-0.718376293273922	-0.725043996425869	-1.93179693405367	-0.905994110687756	-1.08415757089678	0.825187781310011	1.01666142121915	0.0336163255393504	1.18048896481184	0.786161875464254	1.18625090122058	1.54026669780593
ATP6V1F	-0.729921673824059	-0.232732459343507	-0.664262128472799	0.147365537472841	-1.06119275574035	-1.73427681514018	-0.476891607026933	0.512231414185784	1.83026120279626	-0.153226702977632	0.821468575958675	-0.353570843491218	1.35963102361172	-0.12774819230196
ATRNL1	0.4680499	0.6618975	-0.2982716	0.7300383	0.2770108	0.6420498	0.7064408	-0.6605775	-0.9392133	-0.8140994	-1.157501	-0.149426	-0.8864821	0.02318254
AURKA	1.75321467646258	0.52821963612606	-1.53250052081558	-2.05097595475825	-1.30114265674539	-1.21450225466407	-0.929311473598205	0.118359069745248	0.17709780936982	-0.0676174700575457	-0.457311875876303	0.246420003396005	0.216224953209209	-0.0252075169295358
B3GAT3	-0.3055244	0.02733346	-0.7069723	-1.406831	-0.5229483	-0.9690502	-0.6575958	-0.149747	0.6375955	-0.9549409	1.033321	0.1372525	1.944468	1.749878
BAHCC1	-0.9660717	0.9110111	0.5425145	0.9873137	1.114003	0.7185568	0.8813487	-0.7672538	-0.6028826	-0.4059196	-0.8805083	1.04405	-0.9768969	-1.076889
BBS4	0.323177255465048	0.86225586661541	2.31587130225746	1.66644071837568	2.16170810970767	1.00637077857726	0.571052754674599	-1.08929300229875	-1.05988242076532	-0.511564007544078	-0.799723235807957	-1.13340284657485	-1.04007266835869	-0.993638557248321
BCAP31	0.164453829262331	-0.370176067635274	-0.102059018709689	-1.00506852413065	-0.804172283818981	-1.3080589863229	-0.655113283275471	0.263651298413777	0.505431574005999	0.829342716185717	0.871972290745084	0.693200152259516	0.72939783593198	1.03530424648487
BIRC5	1.48791630469976	-0.874465910942312	-1.39254696163641	-0.263440166597598	-1.74472776123997	-1.67249864605052	-0.912280822376046	0.837897727259752	0.252424815125444	0.0992211428012999	0.57280957625828	0.843905134154371	0.838535268228087	0.746788404841199
BLM	-0.249562541140256	0.840766614472815	-1.44579035934789	-0.350333961583682	-1.64605440572175	-0.629654049878504	-2.20667309457678	0.257032757618905	0.131831035980722	0.653987139596095	0.049552813957255	0.537554044449083	0.0541078117700652	-0.389173762513657
BOLA1	0.878784544488334	0.0682154186472524	-0.502937720254616	-0.646402178325664	-1.10213578144701	-0.731346906851853	-1.67420012721031	0.935514597832059	1.28659351586462	-0.349182915329889	1.11523751468304	0.339456130514348	2.17682296422168	1.49584606943439
BOLA2	-0.655102985203979	0.91324919490179	-0.295732771357846	-0.364386994067514	-0.81034970826342	-1.25776108954403	-0.231764671739553	0.503449859697902	0.0611579801819016	-0.615749656836131	-0.00614040687484457	0.844128075445677	1.4900715036401	0.834759469589936
BOLA2B	-0.655102985203979	0.91324919490179	-0.295732771357846	-0.364386994067514	-0.81034970826342	-1.25776108954403	-0.231764671739553	0.503449859697902	0.0611579801819016	-0.615749656836131	-0.00614040687484457	0.844128075445677	1.4900715036401	0.834759469589936
BOP1	0.851404174278343	0.591789777301654	-0.947226946804133	-0.538491185995303	-0.757253069230634	-0.939400181436898	-0.51985522798419	0.395548895644825	0.0701240811710711	0.130557477875966	0.863365757400021	0.358437433811921	1.32502926441869	0.281395162471526
BUB1	1.46761434874199	-0.26319397938494	-1.78001629841735	-0.897500738562515	-1.67061148109755	-1.17339687264866	-1.94266118964129	0.766757429720035	0.747612870931947	-0.153433038304496	0.495342234861941	0.857445266184329	0.784061731488463	0.815044364997083
BUB1B	1.28229776318876	-0.126655101644889	-1.74457588861458	0.0292333057947706	-1.14321376553408	-0.795189983447216	-0.402688729263958	0.236101420805104	0.728875361451784	-0.123670311763585	0.364394929242251	0.85317964018221	0.282607675520712	-0.0608109577048633
C19orf53	0.304187807287512	0.8472936335148	-0.115204440687595	-1.84744635623492	-0.345941526078664	-1.1860410821166	-0.297270312832103	0.978387102819176	0.878837075853952	-0.359450510592036	-0.327106204733022	0.845497490017139	0.953356733136957	0.412160752410666
C1orf109	1.01855904542442	-0.445209488480885	-0.771345809699522	-0.865819171502455	-0.982168560236995	-0.628943345144223	-1.21028496870908	0.928670123871351	0.470774722846508	0.214692291063886	0.828621611166431	0.00128098336053512	0.836383878443584	1.25318673458844
C4BPA	-0.0854544485496241	-0.389213474144428	2.67555183514942	2.42955935769375	2.74367202645389	1.36093472314888	1.11695038303258	-0.708523282800677	-0.785712597744561	-0.596341638476745	-0.686003589517749	-0.50314437536889	-0.64826890469731	-0.61470279210002
C6	-0.596542028967988	-0.700569564576089	2.5152109870937	2.42665105192677	2.06193171893094	1.60198440859091	0.964491792934343	-0.722802183843929	-0.59243921086278	-0.185152656215256	-0.630607325327244	-0.7809149259628	-0.436493718914627	-0.620426552872239
C9orf16	-1.28104286725687	-0.432637741671961	-1.01787136301864	-1.12746867642918	-1.32105828369432	-1.37332160537257	-0.838132887555509	1.20567662205928	0.455074740794627	0.495008209406431	0.916029905969271	1.17477542287121	1.60148261836361	1.18834178339875
CABCOCO1	-0.4054963	-0.2870258	2.804961	3.950753	1.384192	0.7186723	-0.3133348	-0.3099998	-0.6996254	0.1293398	-1.189309	-0.672591	-0.4510621	-0.7593789
CADPS2	0.253895432087745	-1.82008822220188	0.792419895582868	1.96690523337204	0.708404296993788	1.37288234386593	1.0173950897322	0.193023007177361	-0.360240189247716	-0.155409636328842	-0.148649539431386	-1.296853674523	-0.426538039792973	0.19044474088118
CASP4	0.45198862685528	1.01860476497972	1.78595957809212	1.79204683326704	1.07219372238667	1.54214389646893	2.25942839678416	-0.991124239561457	-0.725534806008471	-0.796052496466927	-0.773345863806911	-1.09277787280991	-1.01196122442318	-0.651535566693406
CBLC	-0.788182789240424	0.145571251525986	-1.20302231719328	-0.912813754695805	-1.33786238561156	-1.2031049819946	-0.778497230019207	1.6364308853053	-0.162384334557613	-0.276325254763508	0.27187656986975	0.0794184107481847	0.554726959441651	1.19170559891924
CBS	0.986326945945615	0.0583986747041501	-1.79926749716127	-1.40641469968668	-1.73329763543715	-1.09662034257559	-0.347518937253455	0.486302117404409	1.25110049130883	0.479945507397084	-0.0128582745427482	1.35607900750508	2.03476341168202	0.605565141413295
CBX7	1.48796515655505	-1.0613439392993	2.02360619015207	1.00366814135443	1.89780137556514	2.14160479882023	1.33331901316689	-0.555780839795852	-1.46669927472836	-0.166215279386933	-0.988776114124372	-1.34403443040606	-0.971479578168067	-1.16484516997055
CCDC33	-1.55103087175611	-0.102331770975701	3.48995265670241	1.48393586246928	2.37572168488563	-0.22596483370965	0.667270142774462	-0.387629684664061	-0.0626021061854824	-0.424658626928157	-0.200959115117198	-0.165766443024599	-0.421172179420078	-0.357788448682538
CCDC68	0.90408122606223	-0.393774082946254	-0.395672970964176	1.35375731340123	0.255548595707701	0.424397163841467	-0.0110164726183997	-0.77952182305699	-0.676469874850863	0.409963897022852	-0.757059504243362	-1.48625065468853	-1.2364725437784	-0.662046751487146
CCDC69	-1.04297945673805	-1.61672359942707	2.25534239768666	2.23311850827344	1.61103176773122	0.428958530327224	0.0613969120187092	1.4593615835121	0.511895060657019	0.359926326451477	-0.286029350304754	0.287443151799541	-0.553448007886888	-0.357850879792731
CCDC81	-0.385415172858243	-0.742045842410579	2.76295994897608	2.23056013649478	2.16653854624443	1.598207159304	0.833623139217682	-0.639824904706017	-0.636164657699861	-0.00336761630453019	-0.759416288925961	-0.823726218265956	-0.582840291629756	-0.356467101313678
CCNB1	2.22528073553888	-0.0708865235841734	-1.26713669700881	-0.588066775551674	-1.19262831302382	-1.567524391992	-0.332648016686625	0.142626891307606	0.769558568082338	-0.230542661609598	0.0770201509043938	1.07425930425113	0.633474141222894	0.290841566388063
CCNB2	1.42065131740905	0.0619774417556244	-1.03010384225489	-1.0757378447673	-1.77805715048922	-1.49338926621732	-0.530955427189277	0.518380756923677	0.745576751338893	0.256406628806691	0.872582638748128	0.74836142420625	0.445704938980163	0.456594637847242
CCNE1	2.28490816483007	-0.461282908851704	-1.54795980535248	-1.01459769834746	-1.27192038383027	-1.28505828975504	-0.899251800800072	0.901142323174874	1.51382549115545	-0.727221688807635	0.252898900093054	0.830691585319601	0.374341712355926	0.754274558743364
CCNE2	1.05973218706659	-0.548350458541132	-1.38797507338218	-1.55044615683593	-1.4372918903166	-1.46213524760015	-0.890841257324816	0.17472976057835	0.198638870044598	-0.00860890600514725	0.836988512677527	1.49249507276187	1.44137278944441	1.84975074632524
CD320	0.0678709510936111	0.0686162787761794	-1.53792060173684	-0.950195845499773	-1.42573184624462	-1.64829685581918	-0.785630881041532	0.56055000565034	1.41884848628391	-0.932881887122293	-0.0727565468841874	1.35592326295427	2.03369279240579	0.5399983308401
CD47	-1.13868646868706	-0.234191708449229	-1.19154865197569	-1.08855074965622	-1.73379165496791	-0.822606184895003	-1.59591842763311	0.99099821666627	1.29229305370494	0.783645620082599	1.1289233828006	1.22521372887313	1.04721787620651	0.891699098517749
CD83	0.0166726122344822	-1.28754116558348	0.597015025924171	1.53704330260721	2.28812638683464	1.84556954743451	2.01849666185795	-0.740349302113852	-0.647017920501962	-0.372279882110426	-0.905982489751126	-0.571809066698348	-0.972164766979657	-0.765085666454269
CDC14A	-0.655531146555398	-0.42658900083995	1.57433491219616	1.1003793371072	2.28197055216452	0.724979026976319	1.12691659418616	-1.05294546684064	-0.969577609168494	-0.812300503682109	-0.816610561996301	-1.01313852592821	-0.795885448366321	-0.829051599284562
CDC20	1.61093048067481	-1.3285672429114	-1.39481691120878	-0.57205280127343	-1.51287684081279	-0.815036814883239	-0.935852984568105	0.6543920623114	0.616841632096141	-0.443074753898359	0.306075826605277	0.544683267467984	0.706763089041842	0.730450089620943
CDC25A	-0.545011626255414	-0.567285074957289	-1.34408409102155	-1.72678364830152	-1.63469829547215	-1.5148094423637	-1.40895226229329	1.2112337625725	0.803530260984292	0.854080549637039	0.840161002789858	1.56620924752473	0.885145372021453	1.03207379775061
CDC6	-0.699973236118094	-0.908210799486124	-1.91098944630848	-1.65293731228228	-1.17467524057424	-1.65608863107194	-1.67618323289381	0.893819870290984	0.967906160095235	0.145141708363967	0.602766890522471	1.91050463801677	0.808564252909077	0.707575472659878
CDC7	1.30303522913987	-1.64622322040568	-1.29785498712126	-0.724109307189697	-0.596379184859156	-0.24925570368994	-1.20107357731957	0.30587318382746	0.765809521926609	-0.229986446745033	0.357239704936843	0.555271808970022	0.247198535191378	1.75277203001244
CDCA3	1.32622316416571	0.236445396206493	-1.33713648419345	-1.51804123161324	-1.36898882324776	-0.932669026541513	-0.97720346264815	0.472538992932851	1.07038305220641	-0.0648803085634906	-0.142063375224174	1.20154085971279	0.614901382160952	0.495673050807052
CDCA4	0.726447067575428	0.473555767398657	-1.3867410230462	0.38447493620142	-1.67659490646285	-0.757428981075978	0.0336248893815343	-0.000390767747165523	-0.319217303919974	-0.528105821965462	0.0705404750031412	-0.181679965689167	0.269879800590183	0.844152552229984
CDCA8	1.94161409055012	-0.679407889526965	-1.45098523656588	-1.12563224452827	-0.802644341212477	-0.701339707627905	-1.13692116338102	1.85912685661755	0.417735856714963	-0.298634644561009	0.238644384411237	0.412659768939099	0.289545598310089	0.812282458813397
CDK1	1.32588803165517	-1.31870755899567	-1.25376047656379	-1.9790182075393	-1.73228972253465	-1.55085280590122	-0.983009838721889	0.396964835188097	0.470957748400065	0.409410191246773	0.43437630287167	0.806922927976557	0.756646537822157	0.100209476130964
CDK16	0.0845305928488672	-0.420591344367874	-1.0414822354334	-2.51164372883076	-1.43410921576843	-0.661119584573119	-1.03816612918057	0.613510758092391	0.254134720918237	0.26600050373094	1.26722826558379	1.95883846780846	0.396241366369934	1.21996376143674
CDKN1A	-0.0632344590458082	-0.0565624166488358	2.03176202739931	1.66641339884323	1.87993116864848	1.36621493683693	2.01487400194613	-0.673403087070078	-0.503034417603588	-0.72695855402478	-0.203530892243662	-0.531592723575133	-0.841402257672282	-0.804246879085723
CDKN2A	1.25410795379298	-1.01967484966454	-1.54934546259624	-1.18074756788034	-1.34602617798704	-0.519665480468075	-1.66858573300482	0.841166126073458	0.761189888363717	-0.701380966081511	0.58234282067075	0.70503594270882	-1.00456340154882	1.37269693094736
CELF2	0.791018289950372	0.575212614319098	1.38968792130801	1.60789170829417	1.19240369961813	1.50242350129567	2.00028115709259	-0.47283726532232	-0.315303606596791	-0.675755210359364	-0.602044209373177	-1.37666637988398	-1.12327517132984	-0.840343770649297
CENPA	1.85019191853669	-1.08659713709494	-1.49950318644291	-0.233195859594056	-1.55507347230319	-1.22544896363286	-1.65952556355426	0.802213982884263	1.06514568145139	0.32339179584185	0.440840233494321	1.14009224759536	0.468371976882129	0.689994293502232
CENPE	0.752435498159901	-1.20330312556477	-1.70452548212048	-1.71964880596606	-1.37971276441095	-1.14739927817026	-1.42687480611437	1.16849217488898	1.26234139227296	0.395302142853488	0.602556635643433	1.05374994562499	1.14968931912464	1.02162917752444
CENPF	2.13158808856255	-0.189814687190432	-1.13514467518895	-1.2059356458066	-1.16823465637186	-1.26368652516872	-0.528757110233342	0.480554029155118	0.710936529605914	0.118547605358413	-0.0180298218892989	1.17563289069716	0.497249632118798	1.05900943735351
CENPI	0.199790436296751	-0.574742789201547	-1.93080967396827	-1.46272284122099	-1.81263548852989	-1.72087774557106	-2.09642383595294	0.687276982416589	0.820964685576362	0.729687195095581	0.705171754814257	0.785246573827313	0.897603823456486	0.696096436531153
CENPK	1.53501111237555	-0.246183012719884	-1.42398053316075	0.24765978186374	0.237705549606287	-1.50151230601893	-0.957620253273136	-0.0746285095033738	0.945710281434081	-0.454056291739831	0.12695525189631	1.08939395662726	1.01256338136586	1.3127827880117
CEP55	1.57729646276921	-1.15975961186522	-1.56538639305674	-1.56054950907463	-1.45038805376913	-1.87716624409184	-1.20936897016644	0.839955619132916	0.772380710582405	0.566345583941281	0.307325458287758	0.953396641057406	0.806533093952594	0.822951528975534
CEP76	0.693687702248357	0.262319202014407	-0.250036619586996	-0.174913654301154	-1.15915278233495	-0.560636036765251	-1.32467987154237	0.537639137912683	0.785359250043834	-0.636875042425681	0.430563474678511	1.29413225706592	0.289265525745883	0.878467661131243
CFAP47	-0.581057901897021	0.776609556193596	1.97946601618394	0.949874493263566	2.46756472472543	1.09472284611795	0.0575441129391314	-0.641331626536321	-0.907117731310876	0.0147230761711883	-0.8259972233949	-0.96313692925094	-0.897277341793522	-0.811088790319832
CFAP53	-1.37265039547619	-1.27725997578589	2.39822543333556	1.86636999316123	2.20604869529418	0.958271729467694	-0.286081674557113	-0.0468713337970754	-0.701908861926299	0.905359962859994	-0.559728052521644	-0.774811843783974	-0.610422928737078	-0.715758459486445
CFAP58	-1.06378131751557	-0.328004988945442	2.54123822549732	2.61087233729212	2.61075883425741	0.785942169460543	0.369939359367797	-0.356055014152597	-0.292309704033809	-0.125315766086081	0.00813417091528401	-0.699479506897062	-0.0228074411924637	-0.410006719927915
CFC1	-0.458493855790817	0.231562692066818	1.9118248311258	1.121227970726	1.05748501525312	0.706189903089681	0.947174214281765	-0.91532075691467	-1.08884174704093	-0.75808128334589	-1.09807183722431	-0.223660830935149	-1.52248634935218	-0.959315258525161
CFC1B	-0.458493855790817	0.231562692066818	1.9118248311258	1.121227970726	1.05748501525312	0.706189903089681	0.947174214281765	-0.91532075691467	-1.08884174704093	-0.75808128334589	-1.09807183722431	-0.223660830935149	-1.52248634935218	-0.959315258525161
CHAF1B	1.54227247467577	-0.65684097574254	-1.94784402267048	-0.532790809841198	-2.03951809299409	-1.86376927216148	-1.61378989629085	0.680282221531186	0.633729141724583	1.15687410592854	0.661522330190249	0.542547903514055	0.884120417696478	1.15238178249525
CHCHD7	0.719637261314411	0.94088819375712	-0.82874694193408	-1.67635728174917	-1.30555291509699	-0.909541217487021	-0.920217855469543	0.506878505463156	0.761976664377531	-0.449770056819483	0.473564146867792	0.375612488973425	1.12198038664965	0.906105179859691
CHGB	0.218053530314722	0.163199707313431	0.264506265055761	-0.111295836471291	2.40762562200608	0.538827632857201	3.09547560931324	0.0774111462945298	-0.424809814800404	-0.785911252956218	-0.864692950068554	-0.658862499241523	-0.74658232324782	-0.740893889222506
CHN2	1.05365993200854	-1.05353714647981	1.67354198024141	2.56764691402732	1.12468980806446	0.858128335292194	0.721968924653955	-0.888204936988607	-0.447955955665851	-0.45929846449452	-0.0991751004551533	0.655423061727878	0.0299647616417007	-0.609053387852265
CKS2	0.959690001244282	-0.650099101851902	-1.80192938003397	0.223852676869483	-1.51667001931865	-1.30935734713488	-0.818089477876767	0.42808786292258	0.775721523246045	0.179011358110559	0.743171215324806	1.34684433498805	1.10203558785965	0.852374945929034
CLIP2	-0.881631758308529	-0.750509129432148	-1.49005401380555	-1.34472830186673	-1.77303362823217	-1.36134893098235	-1.14025069698152	1.02478831195975	0.913772025896207	0.572388759327442	0.72981333734663	0.946429132517922	0.727407106835407	0.884595805907053
CNPY2	0.348967499442352	-0.170186722916873	-1.14681503631182	-2.02087174233085	-1.74052284066269	-1.39965185607174	-2.0531846656673	1.26308398678681	1.58470799633548	-0.449824301493625	0.630022677208277	1.05022968171451	0.245519131892057	0.225250652089543
COL21A1	-0.318494399428383	-0.557634353180458	2.30203581316843	2.09485657698358	2.19524611319161	2.15213724068876	0.550780976612755	-0.645379113953534	-0.242053224094906	-0.646344712222793	0.351951194000278	-0.309589583829966	-0.572716165094464	-0.706520966642829
COMMD2	1.85414685668594	0.393343645103966	-0.941222619091906	-0.527946782210244	-1.64036531965201	-1.33438844632808	-0.947785963667803	0.601064574836618	1.59456892184014	-0.45755112557	0.532027143716925	1.76171915854489	0.457703895136377	1.08370955268637
CORO2B	-0.407751561096329	0.393151345115812	2.27048588441649	2.2412568201759	2.63369232329319	1.06663335499533	1.30761433289582	-0.843395207911792	-0.0837859429789743	-0.790347746154237	-0.673268725894941	-0.442350997741839	-0.584792037389279	-0.971009786041899
COX8A	0.912761482411505	0.317621346352097	-0.505901916179955	-0.359222002979348	-1.61843578463487	-1.33655397618782	-0.201080422277499	-0.272624557590438	0.559573318968288	-0.196878278481472	1.00892303293254	2.36583502462586	1.47639355621755	1.7095341713118
CPEB1	-1.41107091073249	-0.658369420686371	3.40319855616582	1.4116896486281	0.848108779731024	0.989388004214281	0.270242840799632	0.236124342959113	0.0147383943236639	0.518003238567042	-0.447244373512643	-0.379682394464154	-0.388500053274018	-0.577666069999799
CRABP2	1.04718446018838	0.678590601041554	-1.11258351720737	-1.16821943878577	-1.41711533253056	-1.23956321987997	-1.17175449100215	0.315084426619227	0.80676804981004	0.160247076935028	1.38160600709366	0.885953359730865	1.27434532788578	1.50187292873944
CRISP2	-0.705877891963509	-0.48382814430249	2.18984835767412	1.77882220285626	2.17598396651044	2.09719105852246	1.88801068503395	-0.691136425520147	-0.750723095577349	-0.264161634849778	-0.405774490417642	-0.602098368336343	-0.643244509748726	-0.583424326570991
CRISP3	-0.880550413888759	-0.39689219993719	1.96117425343808	2.0297884097154	1.48486755623051	1.75929664756919	1.87433274103894	-0.991100722115467	-0.86352049428448	-0.902040470855613	-0.0725359366718942	-0.975734545492443	-0.903363152530225	-0.637703136342317
CSGALNACT1	1.08281151224611	-1.80926062879178	2.81839307953678	1.15515932434246	1.71749575178509	0.426117623651498	1.27782402384004	-0.732560691400075	-0.58404081575793	0.0313790093569786	-0.655563326352409	-0.487386662332474	-0.693722365282548	-0.427931995262685
CSTF1	0.425787969576215	-1.02776159819744	-1.16395928420015	-0.829229715438138	-1.32221606828723	-1.29749636424374	-1.63644911706786	0.77362700069206	1.26118551899345	0.00628699182834086	0.796860361878698	0.711211615808379	1.55760403047291	1.06998611539854
CTPS1	1.02542503544256	-1.3698027224236	-1.24315784865921	0.39255273735782	-0.773767082617275	-0.824002547238354	-0.267821314886716	0.924071026154509	0.682265089491092	-0.66638655264062	0.659220040040917	0.0175805058963587	0.649043555074024	0.795912028895931
CTPS2	0.652818585992836	0.791492229871354	-1.76005413998055	-0.815552905176742	-1.20889584260379	-1.88297917676983	-0.448925332139257	0.966061628129507	-0.00427495240009696	0.279774905625497	1.76089244809211	0.419124492447363	0.321534070580909	0.644982283507318
